Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
33,EMP_1,GRA_0,1112343,5,1,FRE_1,EVE_0,1
27,EMP_1,GRA_0,1683333,4,0,FRE_0,EVE_1,1
29,EMP_1,GRA_0,641920,4,0,FRE_1,EVE_0,1
32,EMP_1,GRA_0,733593,6,0,FRE_1,EVE_1,1
33,EMP_1,GRA_1,1692548,4,0,FRE_1,EVE_0,1
28,EMP_1,GRA_0,1153829,8,0,FRE_0,EVE_0,1
26,EMP_0,GRA_0,1193003,6,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,941035,5,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,756360,4,0,FRE_0,EVE_1,1
28,EMP_0,GRA_0,1718093,4,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1324959,5,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,820994,6,0,FRE_0,EVE_1,1
25,EMP_1,GRA_0,1391747,3,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1079480,5,0,FRE_0,EVE_0,1
29,EMP_0,GRA_0,751006,5,0,FRE_0,EVE_1,1
31,EMP_0,GRA_0,893513,5,0,FRE_0,EVE_1,1
28,EMP_0,GRA_0,1063660,6,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1395661,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_1,1572462,9,1,FRE_1,EVE_0,1
30,EMP_1,GRA_0,494678,9,1,FRE_0,EVE_1,1
25,EMP_0,GRA_0,1461275,4,0,FRE_0,EVE_0,1
30,EMP_1,GRA_0,971978,5,0,FRE_1,EVE_1,1
33,EMP_1,GRA_0,1726141,4,0,FRE_0,EVE_0,1
31,EMP_0,GRA_0,743189,8,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1739540,4,0,FRE_1,EVE_0,1
29,EMP_1,GRA_0,848956,7,0,FRE_0,EVE_1,1
35,EMP_1,GRA_0,1699155,3,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1332081,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1165904,5,1,FRE_0,EVE_0,1
26,EMP_0,GRA_0,1318075,5,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,786888,5,0,FRE_0,EVE_0,1
34,EMP_1,GRA_1,1019282,7,1,FRE_1,EVE_1,1
29,EMP_0,GRA_0,956389,5,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,300000,5,0,FRE_0,EVE_0,1
30,EMP_1,GRA_0,1640055,4,0,FRE_0,EVE_1,1
29,EMP_1,GRA_1,901176,3,1,FRE_0,EVE_0,1
29,EMP_0,GRA_1,405604,5,1,FRE_0,EVE_0,1
35,EMP_1,GRA_0,329503,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,491089,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_1,812733,5,0,FRE_1,EVE_0,1
26,EMP_0,GRA_0,1462374,5,0,FRE_0,EVE_0,1
26,EMP_0,GRA_0,576708,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_1,740820,3,0,FRE_0,EVE_0,1
31,EMP_1,GRA_0,894954,4,0,FRE_0,EVE_0,1
29,EMP_1,GRA_1,1503712,7,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1584176,7,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1058459,7,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1474964,5,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1240512,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_1,1238626,3,0,FRE_1,EVE_0,1
26,EMP_1,GRA_1,843299,4,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1505089,5,0,FRE_1,EVE_0,1
29,EMP_1,GRA_0,375247,6,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1800000,5,0,FRE_1,EVE_0,1
35,EMP_1,GRA_0,1406331,5,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,761518,5,0,FRE_0,EVE_0,1
34,EMP_0,GRA_0,1339178,4,1,FRE_1,EVE_0,1
35,EMP_1,GRA_0,1179343,5,1,FRE_0,EVE_1,1
34,EMP_0,GRA_0,340838,3,1,FRE_0,EVE_0,1
35,EMP_1,GRA_0,818991,3,0,FRE_0,EVE_0,1
31,EMP_1,GRA_0,1366250,5,1,FRE_0,EVE_0,1
33,EMP_1,GRA_1,1005495,6,1,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1588426,4,0,FRE_1,EVE_1,1
