Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
32,EMP_1,GRA_1,1336168,5,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1315296,3,1,FRE_0,EVE_1,1
35,EMP_1,GRA_0,1295710,4,1,FRE_1,EVE_0,1
26,EMP_1,GRA_0,794245,3,0,FRE_0,EVE_0,1
31,EMP_0,GRA_0,1750216,6,1,FRE_0,EVE_0,1
32,EMP_1,GRA_0,973829,5,0,FRE_1,EVE_0,1
28,EMP_1,GRA_0,930729,5,0,FRE_1,EVE_0,1
25,EMP_1,GRA_1,963746,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1800000,4,0,FRE_0,EVE_0,1
35,EMP_1,GRA_1,1428803,4,0,FRE_0,EVE_0,1
35,EMP_0,GRA_0,1800000,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,827013,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,959098,2,1,FRE_1,EVE_0,1
28,EMP_1,GRA_1,1800000,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_1,1621514,5,0,FRE_0,EVE_1,1
29,EMP_0,GRA_0,1450254,6,1,FRE_0,EVE_1,1
27,EMP_0,GRA_0,1310305,4,1,FRE_0,EVE_1,1
26,EMP_1,GRA_0,1230278,4,0,FRE_0,EVE_1,1
35,EMP_1,GRA_0,1627693,7,0,FRE_1,EVE_0,1
30,EMP_0,GRA_1,1689231,8,1,FRE_0,EVE_1,1
29,EMP_0,GRA_1,1800000,4,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1648333,7,0,FRE_1,EVE_0,1
28,EMP_1,GRA_0,1800000,4,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1388818,9,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1158438,7,0,FRE_0,EVE_0,1
27,EMP_1,GRA_1,879339,3,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,300000,9,0,FRE_1,EVE_0,1
28,EMP_0,GRA_0,1154139,3,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,1567767,7,1,FRE_0,EVE_1,1
26,EMP_1,GRA_0,1225531,6,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1479127,3,0,FRE_0,EVE_0,1
31,EMP_0,GRA_1,1176197,5,1,FRE_1,EVE_0,1
28,EMP_1,GRA_1,1110243,7,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1800000,3,0,FRE_0,EVE_1,1
27,EMP_1,GRA_1,1284039,6,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1332891,5,0,FRE_1,EVE_1,1
28,EMP_0,GRA_0,978284,5,1,FRE_1,EVE_1,1
32,EMP_1,GRA_0,1219793,6,1,FRE_1,EVE_0,1
29,EMP_1,GRA_0,1303316,3,0,FRE_0,EVE_0,1
29,EMP_1,GRA_1,1668290,4,1,FRE_1,EVE_0,1
27,EMP_1,GRA_0,1196042,8,0,FRE_0,EVE_0,1
26,EMP_1,GRA_1,1800000,7,0,FRE_0,EVE_0,1
35,EMP_0,GRA_0,646751,4,0,FRE_0,EVE_1,1
25,EMP_1,GRA_1,1800000,4,0,FRE_0,EVE_1,1
27,EMP_0,GRA_1,591696,5,0,FRE_1,EVE_0,1
30,EMP_1,GRA_0,1800000,5,0,FRE_0,EVE_0,1
34,EMP_0,GRA_0,1220398,4,1,FRE_1,EVE_0,1
35,EMP_1,GRA_0,1241768,3,0,FRE_1,EVE_1,1
28,EMP_0,GRA_0,1475895,5,0,FRE_1,EVE_0,1
25,EMP_0,GRA_0,908108,5,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,923845,7,0,FRE_0,EVE_0,1
25,EMP_0,GRA_0,831721,3,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,411613,6,0,FRE_0,EVE_0,1
29,EMP_0,GRA_0,1800000,5,0,FRE_0,EVE_1,1
29,EMP_1,GRA_0,669856,4,0,FRE_0,EVE_0,1
35,EMP_0,GRA_0,757422,5,1,FRE_0,EVE_0,1
30,EMP_1,GRA_1,804165,4,1,FRE_1,EVE_0,1
30,EMP_1,GRA_0,980504,7,0,FRE_1,EVE_1,1
25,EMP_1,GRA_0,521064,7,0,FRE_0,EVE_0,1
29,EMP_0,GRA_0,957138,2,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,1122224,8,0,FRE_0,EVE_1,1
29,EMP_1,GRA_1,1016934,4,1,FRE_0,EVE_1,1
27,EMP_1,GRA_0,960143,6,1,FRE_1,EVE_1,1
