Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
33,EMP_1,GRA_0,1259977,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1449784,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1190580,5,0,FRE_1,EVE_1,1
26,EMP_1,GRA_0,542373,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,588750,5,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1239819,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1440420,3,0,FRE_0,EVE_1,1
32,EMP_1,GRA_0,1132356,4,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1113190,3,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,651224,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1364399,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1174115,3,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1217306,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1262426,5,0,FRE_0,EVE_1,1
26,EMP_1,GRA_0,1215877,4,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1183697,3,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1566565,4,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1292553,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1415482,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1446285,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1541794,5,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1335056,3,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1306461,5,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1302173,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1049143,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1523371,5,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1172905,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1361393,3,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1407186,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1283341,4,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1424390,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1327606,5,0,FRE_1,EVE_1,1
33,EMP_1,GRA_0,1250091,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1524011,5,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1595123,4,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,480584,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1323400,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1108204,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1425639,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1497809,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1239657,5,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1286595,4,0,FRE_0,EVE_1,1
26,EMP_1,GRA_0,718701,5,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1376946,5,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1312476,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1201613,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1296832,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1442678,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1230728,4,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1300592,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1583989,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1392114,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1256883,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1558340,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1174459,5,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1449000,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1265551,4,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1259189,3,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1590168,3,0,FRE_1,EVE_1,1
34,EMP_1,GRA_0,1285324,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1237716,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1380218,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1429147,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1314148,3,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1696243,5,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1259675,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1169555,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1553344,5,0,FRE_0,EVE_0,1
