ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
82,260,3,88,36,5,0,89,52,6,6,29,0,32,4,2,0,32,90,5,-8,1,85,RIS_1
78,285,6,138,39,0,1,89,66,6,2,19,4,35,3,2,0,13,75,9,4,0,79,RIS_1
70,251,7,138,25,1,0,92,25,6,8,10,0,46,1,8,1,50,77,14,2,4,77,RIS_1
88,179,2,31,18,0,0,100,-7,7,8,10,0,76,0,1,2,21,54,2,2,2,72,RIS_1
88,76,30,84,31,0,0,100,-7,7,8,19,2,24,0,1,2,-7,92,2,2,2,41,RIS_1
82,233,12,94,23,0,0,96,15,6,8,21,3,34,2,1,2,4,54,3,4,0,78,RIS_1
78,80,4,75,28,0,0,100,-7,7,8,38,1,42,4,2,1,29,89,3,1,0,74,RIS_1
72,261,5,79,32,0,3,90,-7,6,6,13,0,21,0,0,2,17,-9,7,8,0,29,RIS_1
90,196,33,67,17,0,0,100,-6,7,8,24,2,48,0,1,1,-3,100,4,2,0,75,RIS_1
89,203,8,98,22,0,0,100,-7,7,8,12,3,52,-7,1,1,0,94,2,2,0,14,RIS_1
92,220,54,53,27,0,0,100,-7,7,6,27,3,48,-7,1,1,9,64,7,2,0,87,RIS_1
73,317,5,87,23,0,0,92,19,6,3,13,1,52,2,4,0,9,-9,2,7,0,40,RIS_1
75,363,12,102,28,0,4,91,-7,6,5,27,1,35,14,0,0,4,-8,1,5,0,77,RIS_1
83,165,4,82,26,0,0,100,-7,7,8,28,2,53,2,1,1,0,-7,2,5,0,84,RIS_1
84,266,3,151,17,0,0,100,-7,7,8,21,0,35,-8,1,3,11,-8,4,2,0,74,RIS_1
83,12,10,77,26,0,0,96,-7,7,7,16,2,14,-7,2,1,18,73,3,2,1,58,RIS_1
72,148,15,100,21,0,1,56,18,6,2,19,7,36,-7,1,3,2,46,2,2,0,65,RIS_1
62,72,3,76,31,0,0,97,39,6,6,28,1,57,-7,0,1,14,78,8,4,0,100,RIS_1
74,270,14,94,38,1,0,96,36,6,2,33,0,50,0,1,3,13,-7,3,2,1,82,RIS_1
73,217,10,122,23,1,0,92,66,6,6,12,1,57,3,1,1,0,72,1,5,1,47,RIS_1
81,184,9,83,13,1,0,93,5,6,5,6,0,11,-7,0,1,5,12,3,1,2,83,RIS_1
81,221,11,72,26,0,1,92,29,6,4,25,0,42,0,1,0,3,-8,1,2,0,59,RIS_1
67,219,11,92,3,1,0,96,22,6,5,52,2,46,0,1,0,17,-7,7,5,0,85,RIS_1
91,177,5,38,18,0,0,100,-7,7,8,26,4,68,0,1,1,-3,83,2,2,0,39,RIS_1
89,167,8,64,20,0,0,100,-7,7,8,24,2,40,-7,1,1,-2,-8,5,2,0,70,RIS_1
80,199,24,50,11,0,0,100,71,6,8,8,0,12,0,0,0,89,-7,4,1,0,69,RIS_1
79,218,32,84,45,0,0,100,-7,7,8,21,2,33,-7,1,3,5,88,2,2,0,44,RIS_1
89,180,2,92,26,0,0,100,-7,7,8,32,0,13,0,2,1,7,18,4,-8,0,83,RIS_1
83,159,2,96,30,0,0,100,-7,6,8,25,3,16,9,2,1,70,69,4,2,0,63,RIS_1
89,128,11,99,23,0,0,100,-7,6,6,20,2,41,8,4,2,4,19,5,1,0,80,RIS_1
68,182,13,126,15,1,1,78,4,6,2,14,0,64,0,0,0,15,-7,1,1,1,100,RIS_1
90,112,33,75,22,0,0,100,-7,7,8,22,3,18,-7,1,2,1,65,2,2,0,48,RIS_1
70,292,34,92,23,0,0,100,-7,7,8,23,3,50,5,1,2,9,-7,3,-8,0,80,RIS_1
86,98,7,85,28,0,0,100,-7,7,6,27,0,33,-7,2,1,-1,-9,3,2,0,64,RIS_1
79,15,4,93,56,0,0,88,65,6,6,50,2,19,0,4,3,17,-9,2,4,2,73,RIS_1
89,180,11,35,35,0,0,100,-7,7,8,31,2,47,9,1,1,31,-7,1,2,0,74,RIS_1
86,247,4,47,41,0,0,100,-7,7,8,20,0,40,4,0,1,37,34,2,3,-8,90,RIS_1
89,306,2,84,33,0,0,100,-7,7,8,18,2,20,18,1,1,21,17,5,2,0,70,RIS_1
80,129,7,82,21,0,0,39,-7,7,8,11,0,45,-8,0,0,-2,-8,4,3,3,66,RIS_1
91,135,33,71,22,0,0,100,-7,7,8,18,2,41,-7,3,3,2,-9,1,2,1,64,RIS_1
90,146,7,42,19,0,0,100,-7,7,8,24,3,47,-7,0,1,25,-7,7,2,2,63,RIS_1
81,165,2,50,31,0,0,100,-7,7,8,12,1,19,-8,1,1,34,93,2,3,0,84,RIS_1
86,76,21,45,13,0,0,100,-7,7,8,23,5,35,18,1,1,-2,18,9,2,0,62,RIS_1
77,181,4,116,28,1,0,97,69,4,6,14,1,55,-7,1,0,5,-7,3,1,1,100,RIS_1
72,224,1,96,19,1,0,100,-7,6,6,25,7,22,2,1,1,8,19,4,4,0,48,RIS_1
86,165,2,51,35,0,0,100,-7,7,8,31,2,30,4,1,2,2,-8,1,2,0,29,RIS_1
89,192,60,84,34,0,0,100,-7,7,8,21,1,48,0,1,1,0,12,2,3,-8,42,RIS_1
82,148,4,54,25,0,0,100,-7,7,8,16,1,42,2,1,1,5,70,1,2,0,51,RIS_1
78,177,9,83,36,0,0,100,-7,7,8,26,2,45,1,1,4,8,-9,4,3,0,50,RIS_1
77,135,6,40,32,0,0,100,-7,7,8,20,2,18,-7,0,0,23,38,8,2,0,57,RIS_1
81,307,2,82,55,0,0,94,13,6,6,29,3,47,19,1,3,21,-7,2,2,0,81,RIS_1
70,372,4,65,20,0,0,95,32,6,6,19,4,35,14,1,0,9,53,2,2,0,78,RIS_1
87,214,2,43,19,0,0,100,-7,7,8,23,4,41,4,1,3,1,23,3,2,1,79,RIS_1
89,47,7,41,22,0,0,100,-7,7,8,11,1,24,-7,1,2,-3,-9,7,2,0,16,RIS_1
89,72,69,32,23,0,0,100,-6,7,8,12,2,49,0,6,3,24,22,2,2,2,27,RIS_1
84,340,2,69,31,0,0,90,24,6,6,31,2,32,20,2,4,42,50,5,2,0,100,RIS_1
85,183,3,47,28,0,0,100,-7,7,8,32,3,29,-7,1,1,1,69,4,2,0,44,RIS_1
88,171,5,115,11,0,0,100,-6,7,8,21,0,29,-7,2,2,10,24,5,2,2,66,RIS_1
78,135,7,47,36,0,0,100,-7,7,8,26,2,34,-7,1,5,35,10,7,2,3,79,RIS_1
81,102,49,55,37,0,0,100,-7,7,8,11,1,23,2,1,0,42,38,4,1,0,77,RIS_1
91,137,2,56,36,0,0,100,-7,7,8,19,1,17,0,1,2,22,94,2,-8,0,21,RIS_1
73,164,2,71,21,0,0,100,-7,7,8,7,2,38,1,1,2,11,31,7,2,0,71,RIS_1
86,345,28,63,31,0,0,100,-7,7,8,25,1,31,13,2,1,10,73,2,2,0,35,RIS_1
67,134,11,50,30,1,3,94,74,6,6,15,0,18,5,0,4,7,-8,7,2,1,70,RIS_1
70,179,25,112,12,0,0,100,-7,6,6,16,0,43,19,0,1,7,21,7,2,3,31,RIS_1
68,238,11,99,19,1,0,97,37,6,5,18,0,26,2,0,1,54,83,3,5,1,65,RIS_1
80,73,12,55,24,0,0,100,-7,7,8,26,1,57,2,1,2,38,-9,2,3,0,73,RIS_1
73,188,6,91,12,0,0,91,-7,5,8,24,0,34,1,2,3,47,27,2,2,1,70,RIS_1
89,265,11,81,23,0,0,100,-7,7,8,12,6,46,21,1,0,-1,93,2,3,0,33,RIS_1
74,149,7,50,25,0,0,100,-7,7,8,37,1,53,2,2,4,7,76,3,-8,1,48,RIS_1
75,146,1,57,27,0,0,91,-7,6,6,21,6,20,16,4,0,48,46,4,2,0,54,RIS_1
