Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
34,EMP_1,GRA_0,1005557,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1363111,5,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1304193,4,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1211021,3,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1466700,3,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1136903,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1412423,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1381529,4,0,FRE_0,EVE_1,1
25,EMP_1,GRA_0,1512930,4,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1242214,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1253294,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1548918,5,0,FRE_1,EVE_1,1
34,EMP_1,GRA_0,1395973,3,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1346832,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1329378,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1467421,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1142897,3,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1376746,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1398469,3,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1266362,4,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1608533,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1228263,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1352779,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1522350,5,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1317756,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1418331,5,0,FRE_1,EVE_1,1
34,EMP_1,GRA_0,1040837,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1180242,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1665800,5,0,FRE_1,EVE_1,1
33,EMP_1,GRA_0,1301407,3,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,482302,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1180511,3,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1126841,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1436336,5,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1237309,4,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1374665,3,0,FRE_0,EVE_1,1
25,EMP_1,GRA_0,1327126,5,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1313612,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1422753,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1425201,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1419663,4,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1524431,3,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1261794,4,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1586002,5,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1269323,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1438404,5,0,FRE_0,EVE_1,1
26,EMP_1,GRA_0,1479604,5,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1211493,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1380549,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1416970,5,0,FRE_0,EVE_1,1
25,EMP_1,GRA_0,1281320,4,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1274221,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1314299,5,0,FRE_1,EVE_1,1
27,EMP_1,GRA_0,1209765,4,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1301381,3,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1327284,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1414885,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1126667,5,0,FRE_0,EVE_1,1
25,EMP_1,GRA_0,1410755,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1121747,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1084583,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1559329,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1579007,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1407955,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1106745,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1281924,5,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1676239,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1516342,5,0,FRE_1,EVE_1,1
