ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
71,151,14,86,20,0,0,100,-7,7,8,17,1,45,0,1,1,21,87,2,2,0,78,RIS_1
83,207,1,78,39,0,0,98,69,6,6,34,3,51,0,1,1,16,83,4,4,0,44,RIS_1
77,137,3,76,27,1,0,96,-7,6,7,34,2,41,0,1,1,2,67,2,4,0,57,RIS_1
90,188,6,70,20,0,0,100,-7,7,8,13,1,38,17,0,0,-1,92,1,2,0,30,RIS_1
76,172,3,77,28,0,0,100,-7,7,8,49,4,20,0,2,2,15,89,5,2,0,33,RIS_1
85,272,2,101,47,0,0,100,-7,6,8,77,1,49,0,5,2,1,72,0,4,0,26,RIS_1
83,330,11,100,29,1,0,94,65,6,6,47,1,39,13,0,0,0,80,3,3,0,59,RIS_1
87,175,39,115,16,0,0,94,52,6,6,16,0,38,16,0,0,0,24,0,2,0,34,RIS_1
55,339,19,86,36,4,4,82,3,4,2,40,0,13,18,0,0,37,-8,5,2,0,32,RIS_1
69,175,8,94,40,0,0,94,5,4,5,26,1,33,0,1,1,29,69,4,3,0,59,RIS_1
79,208,5,64,20,0,0,100,-8,7,8,27,2,55,0,1,1,5,74,2,4,0,71,RIS_1
74,184,1,91,26,0,0,100,-7,7,8,25,2,63,0,2,2,33,83,6,5,0,80,RIS_1
89,116,25,75,14,0,0,100,-7,7,8,14,0,34,0,1,1,2,78,1,2,0,100,RIS_1
78,144,2,66,28,0,0,100,-7,7,8,39,2,40,1,4,4,10,90,3,2,0,44,RIS_1
79,154,11,73,13,0,0,100,-6,7,8,11,1,64,0,0,0,13,70,2,2,1,80,RIS_1
64,269,4,93,47,3,2,91,12,0,2,47,3,47,6,0,0,39,70,5,5,0,77,RIS_1
84,170,6,65,20,0,0,96,66,6,6,22,1,45,0,0,0,0,90,1,2,0,37,RIS_1
78,287,10,118,27,0,0,100,-7,7,8,29,0,13,0,0,0,47,-9,5,2,2,72,RIS_1
87,404,22,97,30,0,0,96,-7,6,6,30,0,33,0,1,1,-1,39,2,2,0,39,RIS_1
79,255,5,109,32,0,0,100,-7,7,8,32,1,21,18,0,0,12,-8,5,1,0,46,RIS_1
83,142,9,74,21,0,0,100,-7,7,8,7,1,53,0,2,1,9,83,2,2,0,100,RIS_1
74,178,14,125,16,0,0,100,-6,7,8,14,0,17,0,0,0,65,-8,3,1,1,100,RIS_1
68,186,5,96,50,0,0,96,6,4,6,46,4,51,0,2,2,-9,84,5,3,0,37,RIS_1
91,59,6,53,13,0,0,100,-7,7,8,19,1,60,22,0,0,-2,84,0,3,0,48,RIS_1
88,430,0,138,14,0,0,100,-7,7,8,23,2,21,0,2,2,8,-8,3,1,0,54,RIS_1
73,184,3,78,35,0,0,96,3,4,6,70,5,25,0,1,1,2,90,10,3,1,46,RIS_1
77,373,11,110,24,0,0,95,-7,6,6,47,0,33,16,0,0,14,-8,3,2,0,34,RIS_1
71,305,11,81,18,0,0,100,-7,6,8,23,0,52,0,2,2,79,56,3,3,1,88,RIS_1
77,204,10,93,30,0,0,95,-8,6,6,32,1,17,0,0,0,33,-7,5,1,1,46,RIS_1
79,347,5,107,57,0,0,100,-6,7,8,59,1,11,0,0,0,22,75,8,2,1,46,RIS_1
79,358,23,131,23,1,0,94,66,6,6,33,0,19,16,0,0,84,-9,14,1,3,75,RIS_1
92,370,9,123,39,0,0,100,-6,7,8,27,1,16,7,0,0,0,-9,0,1,0,23,RIS_1
90,280,1,101,43,0,0,100,-7,7,8,50,3,37,0,2,2,2,98,6,4,0,35,RIS_1
87,475,7,129,30,0,0,100,-8,7,8,34,1,39,-8,0,0,-3,69,2,2,0,47,RIS_1
77,350,2,109,56,0,0,100,-7,7,8,86,2,12,1,3,3,8,84,10,2,1,32,RIS_1
82,363,16,99,21,1,1,95,63,6,5,32,0,26,0,0,0,5,-9,5,1,0,35,RIS_1
76,283,3,86,40,0,0,97,2,4,6,70,2,29,0,2,2,17,67,5,3,1,51,RIS_1
89,175,2,94,31,0,0,100,-7,7,8,39,3,10,3,1,1,-2,97,1,2,0,49,RIS_1
71,316,42,116,28,2,0,89,54,6,5,24,0,15,0,1,1,46,46,4,2,1,100,RIS_1
75,225,0,79,16,1,1,96,-7,6,6,9,2,46,0,2,2,6,94,3,2,0,77,RIS_1
84,158,6,88,29,0,0,100,-8,6,8,34,3,22,4,0,0,28,-8,4,1,0,49,RIS_1
77,110,0,39,14,0,0,100,-7,7,8,16,2,39,0,2,1,20,94,2,2,0,81,RIS_1
77,139,17,68,23,0,0,96,-8,6,6,23,0,85,0,0,0,6,86,1,5,-8,90,RIS_1
79,326,8,126,22,1,0,94,79,6,5,23,1,23,0,0,0,5,-7,2,1,0,27,RIS_1
68,186,13,59,33,0,0,100,-7,7,8,33,1,66,0,1,1,54,80,6,4,2,85,RIS_1
86,111,9,118,24,0,0,100,-7,7,8,27,1,28,0,0,0,4,-7,2,1,0,28,RIS_1
78,231,3,81,73,0,0,100,-7,7,8,61,7,21,0,6,3,0,87,5,3,0,47,RIS_1
75,186,5,76,26,0,0,100,-7,7,8,24,2,35,0,1,1,27,68,4,3,1,77,RIS_1
91,180,9,65,17,0,0,100,-7,7,8,-1,1,57,0,1,1,-1,-8,1,1,0,80,RIS_1
69,218,32,117,16,4,1,92,51,6,2,13,0,50,0,0,0,67,-9,3,2,1,100,RIS_1
84,152,10,56,21,0,0,100,-7,7,8,7,1,24,20,0,0,19,-7,3,2,0,31,RIS_1
78,500,3,108,26,0,0,100,-7,7,8,46,2,19,0,2,2,2,-6,3,1,0,33,RIS_1
75,301,13,84,43,0,0,96,15,6,6,60,2,21,5,0,0,36,72,8,3,2,53,RIS_1
62,240,3,108,51,1,1,96,17,6,2,42,6,14,0,2,2,24,99,9,3,0,45,RIS_1
76,258,9,81,36,0,0,96,7,6,6,56,1,54,6,0,0,11,60,4,4,0,57,RIS_1
80,206,1,58,24,0,0,100,-7,7,8,36,3,31,0,1,1,18,91,5,3,0,62,RIS_1
82,186,7,88,28,1,1,94,7,6,5,25,2,63,6,0,0,1,79,0,4,0,48,RIS_1
90,98,10,67,13,0,0,100,-7,7,8,13,1,60,0,1,1,20,70,1,2,0,49,RIS_1
71,167,15,107,38,0,0,100,-7,7,6,30,0,15,0,0,0,32,-9,8,2,2,60,RIS_1
75,208,12,76,16,0,0,100,-7,7,8,18,1,25,0,2,2,56,-7,5,1,1,69,RIS_1
74,205,3,88,12,0,0,100,-7,6,8,19,2,20,0,3,3,7,-9,2,2,0,49,RIS_1
73,124,8,101,12,1,1,89,11,6,2,18,1,15,6,0,0,-1,-5,1,1,0,30,RIS_1
79,204,0,51,37,0,0,100,-7,7,8,55,6,13,0,1,1,16,92,5,2,1,28,RIS_1
74,526,4,101,70,0,0,100,-7,7,8,48,1,14,0,2,2,56,79,15,3,6,82,RIS_1
77,166,8,74,14,1,1,90,62,6,5,16,1,32,0,1,1,18,-8,2,2,0,73,RIS_1
83,101,3,63,8,0,0,100,-7,7,8,7,3,13,0,2,2,5,-8,0,1,0,37,RIS_1
90,402,6,181,33,0,0,100,-7,7,8,28,1,12,0,1,1,2,-8,3,1,0,37,RIS_1
85,129,1,73,11,0,0,100,-7,7,8,10,3,20,0,2,2,3,94,1,2,0,30,RIS_1
88,372,15,103,24,0,0,100,-7,7,8,16,0,14,0,0,0,7,-8,4,1,1,27,RIS_1
