ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
84,58,14,24,31,0,0,100,-7,7,5,20,4,54,2,3,2,55,58,4,2,0,62,RIS_0
59,140,10,93,4,1,1,86,4,6,6,3,0,33,-7,0,0,44,-7,0,1,1,100,RIS_0
57,320,5,71,33,2,2,91,3,6,6,30,4,13,0,0,0,72,-9,0,4,1,100,RIS_0
65,297,11,22,6,1,1,100,-7,5,8,11,1,4,-7,2,0,41,-9,3,1,0,80,RIS_0
89,401,26,79,41,0,0,100,-7,7,8,16,3,52,-7,1,4,15,35,4,4,0,72,RIS_1
81,269,10,88,31,5,7,90,-7,7,8,30,3,16,-7,2,1,16,-8,2,2,4,53,RIS_1
82,234,9,79,4,0,0,95,-7,3,5,5,1,48,-7,8,2,59,84,2,5,0,74,RIS_0
77,326,3,72,23,0,2,92,61,4,3,73,3,20,4,0,0,17,50,1,2,1,79,RIS_1
72,279,6,50,19,4,0,76,5,6,5,24,0,51,-7,0,4,9,-8,6,4,0,55,RIS_0
80,105,6,97,19,0,0,100,-7,7,8,24,2,41,-7,1,2,3,83,7,-8,0,43,RIS_1
65,158,10,60,58,0,0,91,-7,4,8,24,3,30,0,4,0,3,58,5,3,3,74,RIS_0
71,315,3,84,29,0,0,100,-7,4,8,6,1,39,-7,3,3,6,95,4,2,1,71,RIS_0
76,82,6,51,29,0,0,74,43,7,8,10,1,23,-7,0,6,-5,35,2,4,0,58,RIS_1
68,349,17,20,15,1,0,100,-6,7,8,-2,1,46,0,0,1,1,-9,2,2,1,66,RIS_0
91,157,6,49,24,0,0,100,-7,7,8,19,2,33,1,1,1,48,-8,2,2,0,76,RIS_1
82,147,2,86,40,0,0,100,-7,7,6,26,1,51,-7,0,1,2,46,3,2,1,41,RIS_1
80,368,2,39,34,1,0,100,-8,7,8,33,2,34,10,0,6,11,-7,8,3,1,80,RIS_0
64,45,23,103,27,1,1,95,5,6,5,11,2,26,0,0,0,12,-9,5,2,1,100,RIS_1
59,189,6,121,12,0,1,88,7,6,2,3,0,50,4,0,0,91,-9,11,2,2,28,RIS_0
70,121,3,121,22,1,0,97,83,6,5,42,6,43,-7,0,0,3,76,2,2,2,50,RIS_1
90,197,51,160,18,0,0,100,-7,7,8,14,3,35,-8,1,1,-2,-8,3,3,1,45,RIS_1
84,119,5,66,14,0,0,100,-7,7,8,13,2,41,-7,1,1,8,55,5,2,1,51,RIS_1
88,118,25,48,24,0,0,100,-7,7,8,8,1,79,-7,1,0,0,-9,2,2,0,42,RIS_1
70,182,14,86,44,1,0,84,4,6,8,20,1,45,8,0,0,-1,87,2,4,1,75,RIS_1
78,398,1,86,21,0,0,94,65,6,6,28,3,39,1,4,3,42,-7,3,4,0,33,RIS_1
78,282,11,131,31,0,0,100,-7,7,8,2,3,15,-7,0,0,-1,89,7,3,5,46,RIS_0
69,353,9,67,22,0,0,94,2,6,6,45,2,34,2,4,0,17,79,2,2,0,87,RIS_1
56,191,14,57,5,1,1,48,3,6,5,8,0,20,0,0,0,4,-9,1,3,1,100,RIS_0
61,307,13,55,31,0,0,95,25,4,6,13,4,53,-8,0,3,33,65,2,2,1,81,RIS_1
67,84,5,165,6,1,1,91,42,6,5,4,0,23,-7,0,0,25,-8,1,2,1,100,RIS_1
73,113,1,53,65,0,0,100,-6,7,8,6,1,33,3,2,4,13,49,3,2,4,81,RIS_0
85,196,35,54,17,0,0,100,-7,7,8,35,1,30,-7,0,0,10,22,2,2,0,67,RIS_0
70,229,12,120,29,1,0,80,45,6,6,18,3,34,0,0,0,13,-8,9,2,7,100,RIS_1
67,289,5,76,48,0,0,92,63,5,6,22,0,29,2,0,2,9,58,5,2,1,65,RIS_1
69,147,11,89,7,2,1,51,10,6,3,24,0,62,-7,0,4,17,76,5,1,1,86,RIS_0
65,257,5,61,16,1,2,93,54,2,4,14,8,23,0,0,0,26,91,1,5,0,84,RIS_0
57,254,11,93,7,1,0,76,4,4,3,11,3,35,9,0,0,56,74,-9,1,3,82,RIS_0
58,100,1,60,20,0,0,100,-7,7,8,27,0,46,-7,6,0,4,-8,8,4,1,84,RIS_0
69,255,7,145,18,1,1,76,4,4,6,14,0,23,0,1,0,-6,-8,4,1,1,40,RIS_1
90,65,5,36,36,0,0,100,-7,7,8,7,3,41,2,1,1,0,20,2,-8,1,44,RIS_1
73,249,4,43,62,1,0,92,12,6,6,36,4,22,-7,2,3,91,-7,5,5,3,87,RIS_0
58,275,3,80,32,1,0,85,34,6,3,10,2,53,-7,0,0,7,-9,2,2,2,70,RIS_0
73,172,19,81,24,1,1,91,34,6,5,11,0,31,-7,0,0,-1,39,1,-8,0,54,RIS_1
73,176,6,36,19,0,0,100,-7,7,8,18,5,50,-7,1,2,35,70,4,-8,1,71,RIS_1
83,275,23,84,12,0,0,100,-6,7,8,16,0,40,-7,1,2,35,89,1,2,-8,92,RIS_0
63,-9,11,149,15,0,1,95,9,4,5,22,0,17,0,0,2,14,-7,2,2,1,100,RIS_0
89,239,6,16,10,0,0,100,-7,7,8,22,1,36,-7,1,2,-6,-7,4,2,-8,83,RIS_0
80,261,6,86,20,1,1,82,31,6,4,7,0,46,0,6,0,63,-8,4,4,0,87,RIS_0
90,205,39,46,18,0,0,100,-7,7,8,18,1,15,2,1,1,-1,90,2,2,0,28,RIS_1
65,178,8,28,31,0,0,100,-7,7,8,25,5,20,0,1,2,35,-7,4,-8,4,80,RIS_0
88,162,6,40,42,0,0,100,-6,7,8,14,2,59,-7,1,1,2,48,1,2,0,80,RIS_1
59,155,2,70,19,1,0,77,8,6,6,22,0,27,0,0,0,10,-8,1,2,4,92,RIS_0
92,122,5,164,28,0,0,100,-7,7,8,16,5,19,2,0,1,1,43,2,2,0,72,RIS_1
81,128,3,47,31,0,0,100,68,7,8,37,1,62,0,0,2,11,86,14,1,3,63,RIS_0
70,87,4,18,21,0,0,100,-7,7,8,10,0,46,4,1,2,7,9,7,2,4,77,RIS_0
68,110,5,33,20,1,0,100,29,0,8,27,2,9,-7,1,3,59,-8,2,2,-8,74,RIS_0
86,60,8,61,21,0,0,100,-7,7,8,9,3,29,-8,2,0,2,89,1,2,1,77,RIS_1
92,174,1,135,24,0,0,93,-7,7,8,49,1,29,-7,2,0,56,90,8,2,0,54,RIS_1
81,169,5,63,9,0,0,100,-7,7,8,31,0,22,0,2,0,31,43,3,3,0,60,RIS_1
69,178,11,95,18,0,0,93,8,6,4,13,0,18,-7,0,0,64,-7,2,2,3,75,RIS_0
88,198,23,94,24,0,0,100,-7,7,8,44,1,31,0,1,1,6,64,3,2,0,74,RIS_1
58,136,28,48,8,1,1,82,13,6,6,17,0,51,0,0,0,42,-9,1,2,0,77,RIS_0
64,329,10,53,20,0,0,100,-7,6,6,9,4,50,0,1,1,11,-7,2,1,0,40,RIS_1
57,140,4,60,20,1,0,94,2,6,6,9,0,33,0,0,5,60,40,10,5,4,100,RIS_0
89,317,2,62,32,0,0,100,-7,7,8,26,1,20,0,2,2,0,-8,6,2,3,74,RIS_1
69,263,5,127,17,2,1,89,34,6,5,7,0,62,-7,0,0,2,57,1,7,0,100,RIS_0
75,188,1,34,55,0,0,100,-7,7,8,47,4,36,2,1,1,9,86,3,3,0,59,RIS_1
59,274,2,86,34,0,1,93,-7,6,6,20,5,21,-8,0,3,58,-7,5,3,0,84,RIS_1
69,123,8,45,43,0,0,98,8,6,6,32,4,55,-7,2,1,70,71,5,2,0,91,RIS_1
76,259,1,86,34,0,0,100,-6,7,8,28,4,40,-7,2,1,0,43,6,4,0,88,RIS_1
62,393,17,46,15,4,1,46,8,3,6,10,1,34,0,0,0,10,-8,9,1,2,74,RIS_0
66,67,2,49,28,1,4,79,2,6,5,33,1,37,0,0,3,45,38,1,3,3,100,RIS_0
84,259,7,101,25,0,0,100,-7,7,8,18,4,40,-7,1,2,29,12,8,2,1,34,RIS_1
73,246,9,55,31,1,0,95,-7,6,6,17,0,76,-7,0,0,61,46,7,3,1,61,RIS_0
72,163,9,68,10,3,0,91,4,6,6,35,0,11,-7,0,0,8,-9,4,2,1,45,RIS_0
66,391,4,89,36,0,0,97,67,6,6,23,0,43,0,9,1,19,43,4,2,4,82,RIS_1
74,69,9,57,25,0,0,94,61,5,8,33,2,47,-8,3,0,26,83,8,2,1,88,RIS_1
72,138,16,56,13,0,5,90,68,6,5,10,0,52,-7,0,0,30,99,2,2,0,100,RIS_0
89,167,5,52,7,0,0,100,-7,7,8,23,2,18,0,2,1,12,99,2,-8,1,69,RIS_1
79,155,9,102,34,0,0,100,-7,7,8,19,2,29,-7,0,0,21,69,3,3,0,41,RIS_1
80,85,19,31,32,0,0,100,-7,7,8,23,5,38,-7,2,2,8,-7,2,4,1,68,RIS_0
62,143,22,81,16,1,2,90,22,6,5,7,1,31,0,0,0,40,-7,1,6,1,100,RIS_0
75,151,3,87,24,0,0,93,26,4,6,24,0,60,0,2,1,8,75,5,2,0,61,RIS_1
70,181,3,50,47,0,0,56,27,4,5,27,3,57,0,0,0,32,96,2,2,5,80,RIS_0
60,171,3,67,7,0,1,88,3,6,8,19,0,24,2,3,4,58,-8,2,2,1,53,RIS_0
80,154,12,42,18,0,0,100,-7,7,8,23,0,20,-7,1,2,32,40,1,2,1,73,RIS_1
58,302,17,42,50,1,1,88,5,0,5,2,0,41,-7,0,0,80,-8,1,1,0,100,RIS_0
67,128,2,132,25,5,3,88,42,0,3,21,3,19,0,10,1,64,90,6,1,2,99,RIS_0
91,145,3,39,45,0,0,100,-7,7,8,29,3,41,3,1,1,-5,35,3,2,0,69,RIS_1
82,369,6,83,18,2,0,96,-7,7,6,38,2,42,-7,3,2,3,49,3,2,0,86,RIS_1
65,152,9,85,31,2,2,80,34,6,5,17,1,28,0,0,0,14,43,1,1,0,68,RIS_1
83,91,9,60,30,0,0,100,-7,7,6,38,2,29,-7,1,1,62,9,4,2,0,61,RIS_1
69,159,3,54,42,0,0,78,49,6,6,19,2,48,-7,6,3,13,48,5,4,2,72,RIS_0
84,-9,12,41,32,0,0,100,-7,7,8,26,0,55,-7,1,0,53,-8,-8,2,3,59,RIS_0
66,310,4,66,34,1,0,94,57,6,6,22,2,52,2,7,3,69,96,1,4,0,91,RIS_1
65,197,18,47,15,0,0,100,-7,7,8,25,4,15,-7,2,1,85,80,5,5,-8,50,RIS_0
91,113,47,55,25,0,0,100,-7,7,8,14,6,37,0,2,2,12,41,2,2,4,89,RIS_1
71,65,1,78,43,0,0,100,-8,7,8,27,3,38,0,1,1,29,51,5,2,0,92,RIS_1
66,173,4,88,34,0,0,98,40,6,6,32,3,48,2,5,2,75,81,2,3,1,89,RIS_1
90,15,24,47,16,0,0,100,-6,7,8,9,2,41,-8,1,1,-1,3,2,2,-8,21,RIS_1
89,357,6,44,21,0,0,100,-7,7,8,21,2,26,-7,1,1,1,-8,2,1,4,71,RIS_1
90,157,2,66,43,0,0,100,-7,7,8,8,4,37,0,1,2,-1,76,9,-9,0,93,RIS_1
80,196,12,31,22,0,0,100,-7,7,8,20,0,39,0,1,1,-2,42,3,3,1,48,RIS_1
88,-9,7,36,16,0,0,100,-7,7,8,10,0,14,0,1,1,0,9,3,3,-8,98,RIS_0
59,195,25,71,28,0,0,92,4,6,8,19,0,45,0,1,0,12,68,3,1,1,81,RIS_0
76,306,6,49,24,0,0,100,-7,6,8,26,4,43,-7,1,3,5,89,6,2,0,81,RIS_1
58,0,5,123,31,7,1,100,-7,7,8,10,3,25,-7,6,0,85,96,1,2,2,45,RIS_0
82,275,22,72,38,0,0,89,-7,7,8,24,0,25,-7,0,1,2,9,1,2,1,78,RIS_1
69,183,9,119,20,5,2,60,72,4,6,15,1,31,0,0,0,63,88,3,3,2,100,RIS_0
68,280,3,20,41,0,0,91,24,0,6,15,1,17,-7,1,0,2,50,7,4,0,61,RIS_1
89,72,4,72,18,0,0,100,-6,7,8,21,2,42,-7,1,1,7,45,2,2,1,61,RIS_1
74,197,2,71,24,0,0,100,2,6,6,34,2,29,0,4,3,48,74,2,5,3,86,RIS_0
76,165,5,43,42,0,0,95,21,6,8,56,1,17,-7,4,1,50,38,7,3,2,100,RIS_0
86,182,7,86,25,0,0,100,-7,6,8,45,2,29,0,1,0,1,-8,5,2,0,72,RIS_1
65,144,4,52,10,1,0,91,10,6,3,16,2,37,0,0,0,3,-8,-8,-8,1,76,RIS_0
82,161,10,33,22,0,0,100,-7,7,8,26,1,48,-8,3,2,38,16,2,2,7,74,RIS_0
90,51,9,43,23,0,0,100,-7,7,8,19,2,34,16,1,3,-4,92,3,3,0,73,RIS_1
81,233,5,100,28,0,0,100,-7,7,8,18,4,43,4,1,0,4,95,3,2,1,77,RIS_1
64,-8,10,72,45,0,1,92,3,4,5,16,0,16,-7,0,0,19,28,4,2,1,70,RIS_0
60,-9,15,90,19,1,0,90,13,6,6,24,0,97,0,0,0,20,-9,0,2,1,65,RIS_0
79,156,7,49,22,0,0,100,-7,7,8,9,2,58,-7,1,1,33,86,2,2,0,85,RIS_1
81,70,5,115,35,0,0,100,18,4,6,46,4,30,0,1,3,94,75,3,2,1,78,RIS_0
77,192,1,93,17,0,0,95,15,6,6,18,1,18,1,2,1,40,70,8,3,2,83,RIS_1
65,352,5,116,26,5,4,93,2,6,5,14,1,19,0,0,2,74,-8,3,2,0,76,RIS_1
79,178,15,80,27,0,0,100,-7,7,8,10,1,23,8,1,1,3,-8,-7,2,0,-2,RIS_1
73,220,23,119,5,1,1,56,25,6,4,9,0,24,0,0,0,9,-8,0,1,0,99,RIS_1
74,215,4,72,25,0,0,100,-6,7,8,51,4,27,0,3,2,11,75,2,3,4,99,RIS_0
68,26,10,108,22,1,4,90,10,6,7,27,1,13,9,0,0,42,71,0,2,2,66,RIS_0
74,349,3,101,43,0,0,92,39,6,5,23,2,53,4,0,0,19,37,2,2,2,80,RIS_1
70,37,5,67,17,0,0,95,38,4,8,14,0,24,6,0,8,4,14,2,1,1,100,RIS_0
75,20,3,46,2,0,0,100,-7,7,8,25,0,58,0,0,4,4,16,4,2,-8,72,RIS_0
82,157,21,40,25,0,0,100,-7,7,8,29,3,46,-7,1,0,2,12,4,2,0,73,RIS_1
75,191,2,48,37,1,0,100,-7,6,8,19,4,51,3,1,4,6,91,2,4,0,28,RIS_1
71,220,6,105,18,0,0,90,20,6,6,26,6,23,1,1,1,16,-9,3,3,1,89,RIS_1
80,358,5,100,30,0,0,95,13,0,6,30,3,31,1,0,8,51,69,4,3,1,56,RIS_0
74,286,18,22,10,0,0,91,19,3,5,8,0,69,16,1,0,15,-7,4,2,0,38,RIS_1
81,129,14,75,21,0,0,100,-7,7,8,43,2,17,-7,1,1,5,76,5,2,2,35,RIS_1
81,67,62,79,19,0,0,100,-7,7,8,19,0,52,-7,1,1,0,40,2,-8,0,1,RIS_1
72,430,3,64,16,1,0,94,10,0,2,0,0,52,0,0,0,42,-9,1,2,0,78,RIS_1
82,152,12,129,27,1,1,83,67,0,8,0,4,55,0,0,1,0,-8,3,3,1,80,RIS_1
59,-3,14,85,4,0,2,100,-7,6,7,16,4,55,21,0,0,52,13,1,2,4,74,RIS_0
75,116,4,69,37,1,0,100,-7,6,8,28,4,57,0,5,4,40,73,6,5,1,82,RIS_0
85,81,30,19,21,0,0,100,-6,7,8,22,0,29,-8,1,1,-3,8,2,2,1,28,RIS_0
58,142,7,88,5,0,2,91,8,4,3,34,1,40,3,5,0,82,-8,8,-8,-8,47,RIS_0
70,-7,21,85,6,1,0,79,19,4,5,32,0,64,0,0,0,57,94,1,2,1,49,RIS_0
67,279,4,108,23,0,0,95,40,6,6,17,1,36,0,1,1,10,-8,3,4,1,37,RIS_1
69,233,7,66,16,1,0,82,32,5,6,62,8,33,0,0,2,2,82,2,2,0,53,RIS_1
57,207,20,47,18,4,2,68,13,6,2,18,0,24,0,0,0,54,-9,1,2,1,65,RIS_0
67,239,0,35,36,0,0,99,34,6,6,48,5,26,0,0,0,62,98,4,6,1,48,RIS_0
88,79,67,57,9,0,0,100,-7,7,8,27,1,22,-8,1,3,30,87,5,3,0,91,RIS_1
65,315,17,104,8,1,0,100,2,6,3,6,0,43,-7,0,0,36,-8,-8,2,0,100,RIS_0
73,309,3,64,32,0,0,98,71,4,6,30,3,51,-7,6,4,0,60,5,2,2,62,RIS_1
76,44,9,84,8,1,0,64,36,4,6,25,3,20,1,1,1,15,-8,3,-8,0,78,RIS_1
72,20,9,51,61,0,0,95,40,4,4,37,4,30,-7,0,0,15,-7,6,5,2,75,RIS_0
89,72,5,82,35,0,0,100,-7,7,8,7,2,24,8,0,2,8,72,3,2,4,61,RIS_0
90,227,3,20,29,0,0,100,-6,7,8,15,2,25,-7,1,2,3,-8,2,2,1,40,RIS_0
74,208,18,94,17,1,0,92,4,6,8,6,0,42,0,0,0,12,-8,2,2,0,70,RIS_1
73,47,9,81,11,0,0,91,4,6,8,11,5,39,4,5,1,64,-8,2,5,3,76,RIS_0
73,170,2,92,26,0,0,100,-7,6,8,37,4,57,-7,5,3,2,-7,4,2,2,88,RIS_0
77,149,5,33,37,0,0,97,-7,7,6,23,1,31,-7,1,3,-2,75,3,3,1,61,RIS_1
59,169,5,85,14,2,4,94,47,0,5,22,0,33,0,0,0,1,-9,1,2,1,67,RIS_0
92,156,35,62,8,0,0,100,-6,7,8,18,2,15,-7,1,2,19,-8,1,2,1,65,RIS_1
61,12,5,120,49,0,1,87,26,4,8,10,0,31,-7,0,0,39,86,3,3,4,100,RIS_0
61,89,4,78,32,0,0,95,4,6,6,43,2,38,0,0,0,6,52,4,2,4,52,RIS_0
59,225,13,42,59,0,0,96,-7,6,6,34,1,48,0,3,3,21,-8,9,2,-8,90,RIS_0
64,9,18,62,26,1,1,90,13,6,5,6,0,37,-7,0,0,42,-8,2,1,-8,99,RIS_0
89,154,12,63,22,0,0,100,-7,7,8,13,0,26,-7,1,2,1,15,3,3,0,53,RIS_1
59,275,16,41,18,1,2,83,36,4,5,16,0,20,0,0,0,6,79,1,2,1,49,RIS_0
78,264,13,103,4,1,1,92,45,6,6,6,1,72,0,0,0,53,-9,2,1,1,100,RIS_0
83,56,1,31,33,0,0,100,-6,7,8,33,3,32,-7,1,1,3,91,9,2,6,86,RIS_1
87,157,44,91,31,0,0,100,-7,7,8,12,0,33,0,1,2,-6,39,1,1,2,44,RIS_1
89,307,10,92,27,0,0,100,-7,7,8,14,2,19,0,1,1,-1,40,2,2,1,77,RIS_1
88,39,38,40,41,0,0,100,-7,7,8,7,3,16,2,2,1,3,45,5,-8,0,67,RIS_1
68,155,11,117,48,5,1,94,13,6,4,27,4,17,2,2,0,97,-8,9,4,1,68,RIS_0
61,214,12,108,16,1,2,89,33,4,2,28,1,21,0,0,0,9,-8,8,1,1,72,RIS_0
64,64,17,22,20,1,1,100,3,4,8,28,3,53,-7,0,8,11,-9,8,1,0,65,RIS_0
83,147,5,23,20,0,0,100,-7,7,5,19,3,41,-7,0,4,60,43,5,2,1,100,RIS_0
90,228,27,74,14,0,0,100,-7,7,8,18,3,30,5,0,3,12,52,3,2,1,42,RIS_1
65,99,12,97,24,0,0,74,70,2,7,29,0,61,0,0,0,68,-9,1,2,1,71,RIS_1
68,105,18,114,18,7,3,90,33,6,4,2,0,65,-7,0,5,35,-8,2,2,-8,54,RIS_0
61,90,12,89,3,1,2,71,3,1,5,24,0,29,-7,0,0,74,-8,8,2,1,72,RIS_0
89,280,6,88,17,0,0,100,-7,7,8,21,3,48,-7,1,1,0,-8,4,3,0,37,RIS_1
66,50,11,35,18,0,0,87,2,6,6,13,1,20,0,6,0,4,-8,1,7,4,62,RIS_0
69,224,2,99,15,1,0,96,20,6,5,17,4,63,-7,8,10,50,-8,2,4,1,99,RIS_0
74,332,1,22,46,0,0,100,-7,7,8,43,4,41,0,4,2,10,45,9,4,1,75,RIS_0
66,58,43,63,11,1,0,47,5,6,8,13,2,43,2,0,0,74,-8,1,1,1,71,RIS_0
79,229,6,83,37,0,3,92,37,6,6,15,2,27,0,0,0,36,48,3,2,0,74,RIS_1
73,208,13,83,42,1,0,97,32,6,6,13,1,37,0,1,4,40,86,2,2,2,68,RIS_1
60,213,15,140,8,1,1,52,5,4,4,3,0,34,-7,0,0,9,-7,1,2,1,69,RIS_0
89,78,4,164,22,0,0,100,-6,7,8,14,1,22,-8,1,3,31,77,3,3,2,67,RIS_1
76,296,2,54,50,0,0,89,-7,6,6,32,4,32,0,0,1,22,97,3,7,-8,35,RIS_0
67,267,3,66,44,2,1,96,41,3,6,16,3,41,0,0,0,1,-9,7,4,1,91,RIS_1
61,180,14,102,50,1,1,88,25,0,5,25,0,46,-7,0,0,-1,-8,1,1,1,100,RIS_0
87,64,4,39,9,0,0,100,-7,7,8,24,0,49,-7,1,2,-5,-8,4,2,-8,70,RIS_0
64,67,15,125,8,2,2,76,4,6,5,23,0,21,0,0,0,14,-9,4,1,1,100,RIS_0
68,21,18,77,26,2,0,72,-7,7,8,17,0,19,-7,0,2,42,44,-8,5,7,80,RIS_0
76,80,9,88,17,0,0,100,-7,7,8,5,7,15,10,1,0,-1,-8,2,-8,-8,47,RIS_1
73,253,5,103,30,0,0,100,-7,7,8,25,3,11,-7,0,0,0,8,2,2,0,44,RIS_1
59,327,12,38,19,1,4,91,4,6,5,12,4,33,-7,0,0,80,74,4,2,0,100,RIS_0
93,155,2,47,34,0,0,100,-7,7,8,23,2,56,0,1,1,28,96,5,2,1,40,RIS_1
90,187,8,80,25,0,0,100,10,7,8,38,4,39,4,0,2,0,76,2,5,1,71,RIS_1
84,85,5,31,14,1,0,75,3,0,2,12,0,45,0,1,0,12,94,3,2,-8,72,RIS_0
76,196,9,49,25,0,0,100,-7,6,8,24,0,46,0,2,6,87,-7,2,1,0,100,RIS_0
67,147,5,93,17,1,0,95,50,6,6,9,1,30,1,0,0,66,21,1,5,1,100,RIS_0
80,168,8,47,14,1,0,100,36,6,6,8,1,26,-7,0,1,12,-8,1,2,0,100,RIS_1
59,243,13,34,16,1,0,100,-7,6,5,27,0,40,0,0,0,52,-9,3,7,0,82,RIS_0
70,157,16,8,11,1,1,100,3,6,8,0,1,23,0,0,3,27,-8,2,2,1,99,RIS_0
66,139,12,74,27,0,4,93,22,6,4,26,5,60,0,0,0,62,48,2,4,0,100,RIS_0
68,164,10,118,5,4,2,90,4,6,2,8,0,82,-7,0,0,9,-8,1,1,2,83,RIS_0
72,225,7,56,7,0,0,100,24,6,8,19,3,34,1,1,1,19,-9,7,2,0,80,RIS_0
89,76,31,34,24,0,0,100,-7,7,8,24,3,34,-7,1,1,25,-8,11,2,1,79,RIS_1
75,269,3,69,32,0,0,97,-7,6,6,34,2,32,4,6,2,3,66,9,3,2,85,RIS_1
90,162,2,45,21,0,0,100,27,5,6,25,2,21,-7,2,3,11,-6,5,4,0,76,RIS_0
77,162,3,62,20,0,0,100,-7,7,8,23,1,15,-8,2,3,5,63,2,2,0,86,RIS_1
73,284,12,131,25,1,1,90,3,6,5,13,0,23,1,0,0,14,59,1,1,2,69,RIS_1
82,186,2,91,20,1,0,100,44,6,6,22,3,19,0,0,0,1,72,1,5,0,50,RIS_1
74,81,28,128,24,1,0,100,-7,7,8,17,0,58,-7,0,2,33,76,2,5,0,61,RIS_0
83,285,9,98,30,0,0,82,34,6,8,23,1,28,-7,0,0,41,-8,4,2,0,72,RIS_1
87,83,4,51,48,0,0,100,-6,7,8,30,0,35,1,1,1,1,40,4,2,0,78,RIS_1
81,268,2,58,31,0,0,100,-7,7,6,45,4,17,8,1,1,48,80,11,-8,2,88,RIS_1
79,162,12,83,10,0,0,100,-7,7,8,24,0,35,0,1,1,52,-8,2,2,7,29,RIS_1
73,134,21,63,17,0,1,86,5,4,6,2,0,50,-7,0,0,22,-9,2,2,1,99,RIS_0
72,220,5,34,4,1,0,100,-7,7,8,8,0,23,8,0,3,2,49,1,2,0,100,RIS_0
61,205,10,88,5,1,1,86,4,4,2,9,0,46,-7,0,0,85,-8,1,-8,1,99,RIS_0
89,199,2,65,22,0,0,100,-7,7,8,33,2,20,-7,2,4,46,77,3,2,0,31,RIS_1
61,4,10,83,25,1,0,91,37,6,3,32,2,27,0,0,0,16,57,5,1,5,85,RIS_0
80,121,7,14,36,0,0,100,-7,7,8,21,1,31,-7,1,3,40,46,8,3,0,3,RIS_0
75,225,2,94,28,0,0,100,62,7,6,13,0,49,9,1,0,35,86,2,4,0,85,RIS_1
69,97,2,114,36,0,0,100,-7,7,8,19,2,19,-7,4,0,4,9,13,-8,0,66,RIS_0
87,72,7,102,34,0,0,100,-7,7,8,22,2,62,-7,2,1,9,-8,2,2,2,45,RIS_1
69,244,2,109,33,1,0,100,-7,7,8,28,4,36,3,1,2,20,95,12,2,0,66,RIS_1
90,111,2,73,13,0,0,100,-6,7,8,19,2,33,-7,1,1,27,91,4,3,2,20,RIS_1
64,294,13,55,20,0,0,91,17,4,6,61,5,58,-7,2,0,20,90,7,1,1,85,RIS_1
91,111,9,86,29,0,0,100,-7,7,8,24,0,19,20,1,1,0,80,3,4,0,38,RIS_1
90,155,3,48,18,0,0,100,-6,7,8,17,2,29,3,1,3,1,95,2,-8,0,41,RIS_1
84,7,6,94,49,0,0,96,-7,6,6,28,1,21,-7,2,4,17,73,8,2,0,64,RIS_0
76,57,9,32,38,0,0,100,-6,7,8,27,0,35,1,1,3,-1,51,4,2,4,88,RIS_1
61,14,14,58,2,1,0,91,3,4,8,7,0,28,0,0,0,-9,34,2,1,-9,67,RIS_0
77,293,1,12,24,0,0,91,-7,6,6,41,2,35,0,1,3,32,25,2,4,3,100,RIS_0
82,276,13,136,22,0,3,92,35,4,6,22,1,20,7,3,3,11,-7,2,2,1,57,RIS_1
74,137,21,85,12,1,0,93,9,6,2,22,0,54,-7,2,0,53,70,2,2,0,70,RIS_1
73,117,5,115,17,1,0,97,65,6,6,28,3,28,0,0,1,45,-9,2,1,1,70,RIS_1
63,243,21,92,28,0,1,90,4,6,3,13,1,33,0,0,4,56,-8,1,6,1,79,RIS_0
74,279,11,101,9,1,0,91,7,6,6,22,0,5,0,5,9,51,51,14,4,2,100,RIS_0
92,308,13,88,23,0,0,91,-8,7,6,34,3,10,-7,1,4,52,-8,8,2,0,77,RIS_1
88,136,51,45,39,0,0,100,-7,7,8,16,2,33,-8,1,1,2,16,2,2,0,40,RIS_1
89,199,8,53,2,0,0,100,-6,7,8,15,0,22,-7,1,1,-5,95,2,2,-8,70,RIS_1
73,61,4,80,4,1,2,100,3,4,8,14,1,50,0,0,0,80,82,3,1,1,52,RIS_0
74,367,3,73,48,1,0,91,3,6,6,7,0,39,11,0,2,66,62,4,2,1,100,RIS_1
74,290,28,95,7,2,1,100,12,7,8,9,0,22,-7,0,0,16,-7,9,2,1,100,RIS_0
66,58,4,55,17,2,2,90,10,4,2,11,1,58,-7,0,0,60,-7,1,2,1,100,RIS_0
69,126,23,135,39,1,1,81,35,4,5,2,0,22,0,0,0,14,-8,4,2,-8,49,RIS_1
72,179,2,116,54,0,0,96,32,6,6,13,6,37,1,1,1,35,-9,8,5,1,46,RIS_1
54,152,6,61,22,1,2,78,11,6,5,11,0,52,-7,0,0,9,-8,4,2,0,85,RIS_0
55,177,14,77,32,1,1,71,3,4,2,29,1,38,-7,0,0,93,-8,6,2,1,90,RIS_0
