ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
58,66,0,3,2,1,1,100,-7,7,8,13,4,48,0,8,4,89,84,3,3,1,99,RIS_0
62,480,32,141,31,1,0,81,3,4,5,35,0,24,0,2,1,55,47,5,2,2,90,RIS_0
86,202,14,74,20,0,0,100,-7,7,8,20,1,50,0,1,0,3,73,1,4,0,76,RIS_1
80,452,12,120,52,0,0,100,-7,7,8,34,1,17,0,2,2,16,-8,6,1,1,30,RIS_1
76,181,2,70,45,0,0,96,-7,6,6,29,3,56,0,2,2,46,80,5,4,1,73,RIS_1
73,179,19,77,22,0,0,94,16,6,6,25,0,53,19,0,0,48,78,2,4,0,88,RIS_0
74,128,8,68,13,0,0,100,-7,6,6,10,1,52,0,0,0,27,66,1,4,0,88,RIS_0
79,186,11,100,8,0,0,100,-8,7,8,18,1,35,0,1,1,11,-9,3,1,0,71,RIS_1
92,186,7,116,26,0,0,100,-7,7,8,29,1,35,0,1,1,2,-5,2,2,0,51,RIS_1
86,152,2,75,7,0,0,100,-7,7,8,17,2,34,0,5,4,8,87,1,2,0,45,RIS_1
76,349,19,99,23,1,1,95,46,6,5,34,1,21,0,2,2,-2,-8,1,1,0,13,RIS_1
80,341,9,146,25,1,0,96,-6,6,7,35,1,24,0,1,1,1,-7,3,2,0,51,RIS_1
68,397,51,170,2,2,2,100,-7,6,8,6,0,-9,0,0,0,80,-8,4,1,1,99,RIS_0
76,70,3,42,27,0,0,100,-6,7,8,19,6,26,0,2,2,17,91,3,3,0,65,RIS_1
72,65,2,58,26,0,0,96,-7,7,6,34,4,48,0,2,2,34,91,5,3,1,40,RIS_0
64,197,5,59,55,0,0,94,-6,6,6,43,3,50,0,0,0,76,78,10,4,4,91,RIS_0
76,149,8,74,10,0,0,100,-7,7,6,7,1,62,0,2,2,22,-9,2,2,0,63,RIS_0
59,169,1,80,21,2,1,96,55,6,2,31,3,58,16,0,0,37,89,5,4,0,89,RIS_1
83,335,9,100,23,0,0,100,-7,7,8,36,1,10,0,1,1,-1,-9,2,1,0,39,RIS_1
91,199,2,70,24,0,0,100,-7,7,8,21,1,13,0,0,0,13,-8,2,1,0,36,RIS_1
83,176,12,86,25,0,0,100,-7,7,8,20,0,56,14,0,0,8,85,0,2,0,77,RIS_1
77,514,9,96,43,0,0,97,56,6,6,23,1,18,12,0,0,25,74,5,3,0,52,RIS_1
63,44,12,51,8,4,4,70,22,6,2,3,0,77,0,0,0,115,83,2,4,1,100,RIS_0
69,189,2,69,21,0,0,100,-7,6,8,17,3,45,0,3,3,3,92,2,3,0,78,RIS_1
69,172,9,82,24,0,0,92,67,6,6,33,1,56,0,1,1,83,67,5,4,3,100,RIS_0
71,192,2,70,20,0,0,94,22,6,6,13,3,21,0,2,2,1,-9,4,1,0,34,RIS_0
84,198,6,43,17,0,0,100,-7,7,8,11,2,34,0,0,0,9,-8,2,1,0,33,RIS_1
73,145,3,61,32,0,0,100,-7,6,8,31,3,60,0,2,2,3,94,3,4,0,76,RIS_1
59,56,3,27,26,0,0,94,-7,6,6,15,6,22,0,1,1,78,95,9,2,4,81,RIS_0
60,113,4,27,8,4,2,84,20,0,2,16,3,64,0,1,1,75,77,3,5,1,99,RIS_0
68,262,6,124,21,1,1,90,65,6,5,31,1,-2,16,0,0,23,-8,4,1,1,42,RIS_1
73,73,8,45,15,0,0,91,68,6,6,12,1,51,0,0,0,63,74,2,2,1,100,RIS_0
76,351,8,125,20,1,1,100,-7,6,7,28,0,51,0,1,0,34,47,3,2,1,74,RIS_1
62,143,3,65,23,1,0,93,9,6,5,25,3,30,0,3,3,28,95,4,2,1,59,RIS_0
63,162,5,92,39,0,0,94,1,4,6,48,7,46,0,3,3,5,98,6,5,1,65,RIS_0
89,146,16,83,26,0,0,100,-7,7,8,21,1,45,0,1,1,6,84,2,3,0,44,RIS_1
84,165,6,101,22,0,0,93,61,6,6,26,1,18,9,0,0,1,-8,1,1,0,43,RIS_1
54,160,51,115,2,6,6,26,3,0,2,5,0,3,0,0,0,2,-8,1,1,-8,100,RIS_0
67,90,2,37,22,1,1,100,-6,7,8,11,3,47,0,1,1,42,91,5,3,1,91,RIS_0
54,297,14,139,17,2,1,93,42,6,2,30,0,27,0,2,2,80,54,9,2,6,86,RIS_0
81,388,19,143,15,1,1,91,37,6,2,21,0,47,0,0,0,7,-6,1,2,0,80,RIS_1
75,80,4,34,14,0,0,100,-7,7,8,17,3,45,0,0,0,4,91,2,3,0,67,RIS_0
62,203,3,43,25,0,0,100,-7,7,8,19,2,29,0,2,2,90,94,6,2,3,86,RIS_0
65,34,3,56,22,0,0,100,-7,6,8,12,3,52,0,0,0,85,65,5,5,2,100,RIS_0
80,183,2,74,21,1,1,100,-8,6,8,28,2,15,0,1,1,-2,91,4,2,0,68,RIS_1
82,71,9,36,13,0,0,100,-7,7,8,9,1,45,0,0,0,15,89,1,2,0,100,RIS_0
71,192,3,75,28,1,0,90,19,6,6,20,2,65,0,0,0,32,79,4,3,1,72,RIS_0
58,158,7,49,7,1,1,76,1,4,6,20,0,55,0,2,2,101,88,5,2,4,100,RIS_0
72,91,3,79,9,1,1,100,-7,6,8,0,2,83,0,2,2,3,94,1,2,-8,98,RIS_0
53,72,82,114,4,5,4,48,12,0,2,3,0,50,0,3,3,-7,-9,-7,1,-8,100,RIS_0
86,13,5,31,10,0,0,100,-7,7,8,3,2,50,0,0,0,-9,92,1,2,0,68,RIS_1
59,78,124,64,0,2,2,50,6,6,2,8,0,94,0,0,0,-9,-7,-8,1,-8,100,RIS_0
73,143,5,93,18,0,0,100,-8,7,8,10,2,18,0,1,1,57,-7,6,1,3,74,RIS_0
71,197,6,85,32,0,0,95,-7,6,6,30,1,27,0,0,0,39,73,5,3,1,68,RIS_1
78,331,21,149,29,4,4,88,25,6,2,39,0,33,-8,0,0,30,6,4,2,0,76,RIS_1
65,176,5,77,26,2,1,79,11,6,2,21,1,34,19,0,0,59,77,4,2,1,71,RIS_1
80,192,19,113,18,1,1,96,60,6,5,14,0,43,0,0,0,2,63,0,2,0,66,RIS_1
79,173,3,74,44,0,0,100,-7,7,8,31,4,23,0,2,2,24,90,6,3,1,56,RIS_1
73,368,16,136,24,0,0,100,-8,7,8,27,0,22,0,1,1,67,76,5,2,3,91,RIS_1
87,144,6,60,8,0,0,100,-8,7,8,13,1,49,0,1,1,-1,-8,1,1,0,37,RIS_1
63,159,10,77,31,0,0,96,4,4,6,39,1,35,0,1,1,81,85,5,4,1,73,RIS_0
74,193,4,63,26,0,0,100,-8,7,8,26,3,22,18,0,0,0,-7,4,1,1,50,RIS_1
57,82,3,23,22,1,1,91,10,4,5,27,6,45,0,0,0,76,103,5,3,1,79,RIS_0
64,177,3,78,35,0,0,100,-7,7,8,67,6,13,0,2,4,50,80,9,4,6,94,RIS_0
69,155,7,75,21,0,0,96,-7,7,6,26,0,54,0,0,0,57,80,3,3,1,90,RIS_0
73,247,3,78,40,0,0,100,-7,7,8,53,1,56,0,1,1,48,74,6,4,2,81,RIS_1
67,61,5,57,8,0,0,100,-7,7,8,17,1,46,0,1,1,88,67,2,5,1,100,RIS_0
70,3,4,34,1,0,1,100,-7,7,8,4,0,59,17,0,0,84,-9,2,1,1,98,RIS_0
83,142,7,94,40,0,0,96,51,6,6,34,3,16,8,0,0,3,-7,4,1,0,29,RIS_1
90,137,11,74,20,0,0,96,-7,6,6,26,1,33,19,0,0,2,81,1,2,0,28,RIS_1
80,182,3,56,19,0,0,100,-7,7,8,22,4,38,0,1,1,3,93,2,2,0,44,RIS_1
80,385,12,120,25,0,0,100,-7,7,8,21,0,18,0,1,1,19,-8,4,1,1,51,RIS_1
54,204,2,43,27,0,0,91,4,4,6,34,3,22,0,4,4,111,55,9,3,3,87,RIS_0
77,161,11,72,9,2,2,79,44,6,2,12,0,92,0,1,1,2,62,1,2,-8,99,RIS_0
68,181,8,72,24,0,0,95,-7,7,6,23,1,30,20,0,0,23,79,5,2,1,38,RIS_0
72,438,10,123,37,0,0,100,-7,7,8,35,1,27,0,0,0,42,75,8,3,2,67,RIS_1
65,196,1,50,31,0,0,100,-7,7,8,31,7,23,0,2,2,65,92,9,3,4,86,RIS_0
79,231,3,68,29,0,0,100,-6,6,8,37,6,49,0,2,2,39,87,6,4,0,75,RIS_1
84,136,9,-5,9,0,0,100,-7,7,8,2,1,77,0,4,4,-9,91,1,2,-8,43,RIS_0
71,387,2,88,45,0,0,96,16,6,6,49,5,28,0,1,1,31,71,8,5,0,52,RIS_1
70,90,11,48,5,0,0,79,1,4,6,15,0,48,0,1,1,93,74,2,2,1,100,RIS_0
80,130,7,88,22,0,0,100,-7,7,8,16,1,18,0,0,0,10,-8,3,1,1,29,RIS_1
68,188,10,91,35,1,1,79,3,4,2,43,2,36,17,0,0,28,76,5,3,0,59,RIS_1
74,160,2,35,17,1,0,90,18,6,6,14,3,39,0,4,4,3,95,0,2,0,26,RIS_0
70,191,14,105,5,1,1,70,6,4,2,11,0,32,0,1,0,0,-7,0,1,0,46,RIS_1
92,563,39,136,16,0,0,96,-7,6,6,15,0,45,-8,0,0,0,-8,1,2,0,22,RIS_1
68,68,0,26,2,1,1,91,-7,6,6,1,3,93,0,9,10,-9,81,1,4,-8,100,RIS_0
72,205,2,89,28,1,1,94,24,6,2,41,3,46,0,2,2,2,84,3,4,0,81,RIS_1
83,324,2,84,48,1,1,97,-7,6,6,45,3,16,9,0,0,5,88,9,2,0,23,RIS_1
63,85,1,-7,11,0,0,100,-8,7,8,9,2,19,0,2,2,85,89,5,2,2,88,RIS_0
57,31,1,15,4,1,1,100,-7,7,8,-2,4,55,0,4,4,94,95,3,2,2,100,RIS_0
72,35,4,62,13,0,0,100,-7,7,8,12,2,33,0,1,1,59,91,6,2,1,79,RIS_0
68,201,7,85,22,1,0,97,75,6,6,38,2,24,0,0,0,75,67,8,2,3,71,RIS_1
66,358,2,113,60,0,0,96,-7,6,7,55,1,57,0,4,4,89,76,9,5,6,88,RIS_0
66,72,4,18,2,0,0,100,-7,7,8,17,2,56,0,1,1,108,90,3,2,1,98,RIS_0
56,168,9,101,31,1,0,91,8,4,5,31,2,58,15,0,0,87,69,8,4,3,83,RIS_0
64,105,7,79,9,1,1,100,-7,6,8,2,1,52,0,0,0,91,-8,2,1,0,98,RIS_0
68,13,3,10,7,1,1,100,-7,7,8,2,1,22,0,4,4,98,-7,2,-8,1,100,RIS_0
84,169,1,76,27,0,0,100,-7,7,8,27,3,19,0,0,0,31,-7,5,1,1,62,RIS_1
85,374,9,133,20,1,0,95,60,6,5,22,0,15,0,0,0,1,-7,2,-8,0,40,RIS_1
60,136,1,61,25,0,0,95,-7,6,6,17,2,38,0,4,4,54,97,3,3,1,89,RIS_0
85,382,8,83,30,0,0,94,9,6,6,42,1,-6,0,1,1,1,-8,6,-8,0,39,RIS_1
89,135,8,91,4,0,0,94,-7,6,6,5,0,15,0,2,2,3,-8,1,-8,0,-9,RIS_1
78,142,19,99,5,0,0,100,-7,7,8,13,0,48,0,0,0,76,28,2,2,0,100,RIS_0
66,168,2,48,38,0,0,100,-7,6,8,34,4,28,0,1,1,66,88,9,3,3,83,RIS_0
93,168,5,62,16,0,0,100,-7,7,8,14,1,39,0,0,0,4,88,1,2,0,49,RIS_1
76,180,1,73,42,0,0,98,6,6,6,26,3,27,0,1,1,3,90,3,4,0,51,RIS_1
86,171,10,76,30,0,0,97,8,4,6,25,1,50,8,0,0,4,75,1,4,0,26,RIS_1
81,176,2,73,24,1,1,95,66,6,2,30,3,33,7,0,0,1,99,3,2,0,52,RIS_1
58,102,11,55,4,2,2,77,1,4,2,4,1,59,0,4,3,-5,-8,1,1,-8,100,RIS_0
59,375,6,104,34,1,1,84,2,4,5,34,0,16,21,0,0,53,81,10,3,3,68,RIS_0
52,85,5,78,3,2,2,73,3,4,5,4,1,42,0,2,2,101,-9,2,1,1,100,RIS_0
65,223,12,91,22,2,2,80,18,6,2,27,0,60,0,1,1,63,60,2,4,1,99,RIS_0
70,198,19,103,20,0,0,100,-7,7,8,27,0,36,0,0,0,76,73,6,2,2,86,RIS_0
55,89,11,66,15,1,0,57,3,4,6,15,0,41,0,1,1,79,-7,3,1,1,99,RIS_0
86,198,4,71,31,0,0,96,-7,6,6,41,3,11,0,0,0,1,93,1,2,0,47,RIS_1
74,402,3,101,47,1,1,100,-7,6,8,35,2,35,0,0,0,39,79,9,3,1,73,RIS_1
79,127,9,56,9,0,0,100,-7,7,8,21,1,38,0,3,3,61,-9,3,1,1,99,RIS_0
75,395,21,153,22,0,0,96,-7,6,6,40,0,-3,0,0,0,42,-6,8,1,2,33,RIS_1
79,194,3,50,15,0,0,93,70,6,6,13,2,63,0,1,1,5,89,1,3,0,54,RIS_1
73,210,13,68,17,0,0,93,15,4,6,6,1,18,17,0,0,35,-8,2,1,0,28,RIS_0
89,114,3,75,18,0,0,100,-7,7,8,12,1,15,10,0,0,2,-9,0,1,0,20,RIS_1
79,138,12,73,19,0,0,100,-7,7,8,11,0,49,0,0,0,11,64,2,2,0,71,RIS_1
70,95,3,90,43,0,0,97,25,6,6,46,3,21,0,3,3,16,74,4,4,0,57,RIS_1
79,229,10,91,7,0,0,93,20,6,6,14,1,12,0,1,1,18,-9,2,1,0,42,RIS_0
93,405,15,114,16,0,0,100,-7,7,8,13,0,15,0,2,2,5,-9,2,1,0,49,RIS_1
70,227,3,91,25,0,0,100,-7,7,8,23,2,24,0,1,1,3,-8,4,1,0,51,RIS_1
56,63,1,24,13,0,0,94,23,6,6,16,3,26,0,3,3,52,-5,8,1,3,78,RIS_0
62,131,12,76,25,0,0,95,-7,6,6,14,0,15,0,2,2,105,-8,8,1,3,81,RIS_0
76,244,2,67,28,0,0,97,-7,6,6,37,2,28,0,1,1,20,93,6,3,0,66,RIS_1
54,321,11,90,29,2,1,78,3,4,2,20,1,22,0,1,1,39,-7,5,1,1,64,RIS_0
62,80,1,39,28,0,0,100,-7,7,8,18,5,48,0,4,9,106,89,5,4,3,96,RIS_0
63,50,10,52,13,1,0,91,70,6,6,18,1,70,0,1,1,106,91,4,2,2,100,RIS_0
70,386,5,109,48,3,1,95,44,6,2,33,1,9,0,1,1,12,-9,5,2,0,47,RIS_1
72,83,9,80,9,0,0,100,-7,6,8,14,0,61,0,0,0,101,79,2,4,0,98,RIS_0
78,157,2,64,34,0,0,100,-7,7,8,55,2,21,1,4,4,4,85,3,2,0,23,RIS_1
72,161,3,78,19,0,0,100,-7,6,8,32,3,38,0,1,1,32,95,5,3,1,83,RIS_1
78,332,3,115,20,0,0,100,-7,7,8,24,1,9,0,1,0,31,-8,5,-8,1,43,RIS_1
75,140,19,101,20,1,1,94,-7,6,6,11,0,51,0,1,1,0,-8,1,2,0,72,RIS_1
58,119,14,39,7,0,0,62,3,4,6,3,0,47,0,0,0,101,-8,2,1,1,99,RIS_0
80,215,1,86,29,0,0,100,-7,7,8,33,2,6,0,1,1,11,-8,6,-8,1,35,RIS_1
80,214,9,69,18,1,1,93,59,6,2,11,2,41,11,0,0,-3,86,0,2,0,46,RIS_1
53,187,13,92,26,0,0,90,1,4,6,37,1,48,0,2,3,59,67,5,4,2,85,RIS_0
80,341,17,84,19,0,0,100,-8,7,8,41,0,16,0,1,1,8,-9,5,1,0,31,RIS_1
62,163,3,74,19,1,0,89,8,6,5,24,1,11,0,2,2,71,-7,6,1,2,66,RIS_0
68,131,6,68,12,0,0,100,-7,7,8,12,1,54,0,0,0,53,68,2,4,1,100,RIS_0
73,182,19,71,14,0,0,82,3,4,6,11,0,30,0,1,1,10,-9,2,2,0,41,RIS_0
66,90,19,55,6,0,1,100,-7,7,8,9,0,54,0,0,0,76,-9,1,1,0,100,RIS_0
79,165,1,46,32,0,0,100,-7,7,8,41,4,32,0,3,3,9,92,6,3,0,33,RIS_1
73,21,3,3,11,0,0,100,-7,7,8,-2,4,32,0,2,2,19,92,2,2,0,77,RIS_1
82,189,26,65,2,1,0,68,58,6,6,2,0,-9,0,3,3,-2,-7,0,-8,-8,6,RIS_0
58,116,3,53,27,1,1,92,3,4,2,45,6,41,0,6,9,37,85,5,4,2,86,RIS_0
74,134,2,37,16,0,0,100,-7,7,8,12,3,22,0,1,1,23,-7,4,1,1,87,RIS_1
63,89,2,25,8,1,1,92,56,6,2,6,4,30,0,4,4,57,98,2,2,0,100,RIS_0
83,158,3,75,34,0,0,96,-7,6,6,30,6,23,0,1,1,4,85,3,3,0,25,RIS_1
71,187,61,167,7,0,0,100,-6,7,8,1,0,59,0,0,0,98,-9,2,1,1,99,RIS_0
65,40,6,10,1,0,0,100,-8,7,8,3,1,52,0,1,1,97,97,3,2,1,100,RIS_0
71,147,3,68,26,0,0,95,60,6,6,39,2,58,0,1,1,11,82,3,4,0,88,RIS_1
70,162,2,64,44,1,0,97,19,6,6,38,6,42,0,2,2,11,90,5,4,0,73,RIS_1
61,181,0,70,34,1,0,90,3,4,5,29,5,38,0,2,2,40,101,5,4,2,64,RIS_0
62,99,7,2,4,1,0,92,-8,6,6,3,2,54,0,0,0,77,92,2,2,1,98,RIS_0
75,277,8,100,66,0,0,97,66,6,6,17,2,22,0,1,1,39,-6,12,2,3,47,RIS_1
82,-9,3,6,14,0,0,100,-7,7,8,7,4,31,0,5,5,22,96,2,2,0,28,RIS_1
65,78,10,55,5,0,0,72,6,4,6,-1,0,62,0,3,3,13,-8,1,1,-8,98,RIS_0
55,50,5,58,10,2,2,69,1,4,2,15,2,44,0,1,1,38,100,3,2,1,86,RIS_0
59,146,7,86,35,0,0,95,20,6,6,35,2,49,20,0,0,85,73,9,5,4,94,RIS_0
70,303,7,144,40,1,1,98,34,6,5,46,0,18,0,3,3,39,21,15,2,2,48,RIS_1
65,48,2,19,38,0,0,100,-7,7,8,38,6,49,0,5,9,111,95,6,5,2,89,RIS_0
73,229,0,64,34,0,0,100,-8,7,8,25,4,10,0,1,1,25,89,4,2,0,46,RIS_1
67,187,1,74,27,0,0,95,-7,6,6,22,4,36,0,2,2,68,91,5,3,2,90,RIS_0
60,212,2,71,26,2,1,89,15,6,2,36,3,9,0,2,2,5,-8,6,1,1,44,RIS_0
74,277,6,89,27,1,1,94,7,6,5,33,1,52,0,2,2,5,74,3,4,0,78,RIS_1
82,172,6,67,14,0,0,100,-7,7,8,14,1,71,0,1,0,3,71,1,4,-8,100,RIS_1
77,399,58,109,2,1,0,91,48,6,5,17,0,24,0,1,1,3,-8,1,-8,0,46,RIS_1
74,9,1,5,8,0,0,100,-7,7,8,11,1,23,0,1,1,46,-6,2,1,0,98,RIS_0
73,183,1,46,31,0,0,100,-7,7,8,40,4,49,0,5,6,9,104,3,4,1,70,RIS_1
82,227,2,78,22,0,0,100,-6,7,8,24,2,19,0,2,2,11,-8,3,1,1,40,RIS_1
74,183,13,97,22,0,0,100,-6,7,6,23,1,7,0,0,0,67,-6,8,1,3,49,RIS_0
65,367,1,91,64,0,0,95,51,6,6,53,6,39,7,0,0,10,98,7,4,0,48,RIS_1
68,370,7,90,31,1,0,94,1,4,6,32,0,36,0,4,4,39,74,9,3,2,84,RIS_0
71,163,14,79,23,0,0,100,-7,7,8,38,1,44,0,0,0,22,73,5,3,1,71,RIS_1
72,196,9,106,19,0,0,93,72,6,6,15,1,17,18,0,0,2,-7,2,-8,0,25,RIS_1
69,111,15,44,8,0,0,91,2,4,6,14,1,14,0,0,0,2,-9,2,1,1,52,RIS_0
74,193,10,48,13,0,0,100,-7,6,8,14,0,47,0,4,4,0,94,-9,2,-8,38,RIS_0
68,197,20,105,16,0,0,91,10,4,6,21,0,26,0,0,0,70,-9,4,1,2,100,RIS_0
68,56,2,36,3,0,0,100,-6,7,8,11,1,76,0,4,3,11,86,1,4,-8,100,RIS_0
87,83,12,68,15,0,0,100,-7,7,8,23,1,56,17,0,0,20,69,0,3,0,80,RIS_1
54,32,2,78,20,0,0,100,-7,7,8,32,2,38,0,4,4,93,81,8,4,5,100,RIS_0
58,189,6,89,24,1,1,91,22,6,2,20,1,50,0,4,4,88,71,8,4,4,89,RIS_0
86,307,26,96,21,0,0,95,-7,6,6,46,0,14,0,0,0,14,-7,5,1,1,49,RIS_1
63,153,1,60,28,0,0,94,16,6,6,35,1,57,0,3,3,94,74,5,4,3,89,RIS_0
77,175,4,47,30,0,0,100,-7,6,8,24,7,46,0,4,4,1,104,2,5,0,65,RIS_1
88,197,14,85,11,0,0,100,-7,6,8,13,1,26,14,0,0,1,-8,2,1,0,49,RIS_1
90,418,18,130,36,0,0,96,-7,6,7,35,0,12,19,0,0,3,-8,4,2,0,26,RIS_1
64,173,9,82,10,0,0,88,5,6,6,15,0,63,0,1,1,77,73,2,4,1,100,RIS_0
74,1,22,61,7,0,0,100,-7,7,8,11,0,54,0,1,0,105,-9,2,1,1,100,RIS_0
54,154,21,105,19,7,2,60,3,4,2,24,0,55,0,0,0,65,79,5,3,1,83,RIS_0
52,200,2,76,14,1,1,93,59,6,2,21,2,43,0,2,2,95,85,10,3,3,88,RIS_0
71,112,7,42,12,0,0,100,-7,7,8,13,3,-7,0,0,0,71,-9,5,1,2,28,RIS_0
73,374,2,111,39,0,0,100,-7,7,8,62,3,30,0,2,1,30,68,9,4,2,60,RIS_1
71,158,7,32,23,0,0,100,-7,7,8,16,2,19,0,0,0,54,89,6,2,3,89,RIS_0
59,190,29,117,20,0,0,65,2,4,6,27,0,25,0,0,0,69,-8,5,1,2,77,RIS_0
71,349,7,137,45,0,0,100,-7,7,8,37,1,27,18,0,0,33,58,9,3,3,70,RIS_1
90,164,68,155,5,0,0,100,-7,7,8,7,0,4,0,1,1,3,-8,1,1,0,47,RIS_0
70,207,4,77,36,1,1,97,62,6,6,37,7,15,0,2,2,69,-8,10,1,3,67,RIS_0
55,139,5,73,5,2,1,61,4,4,5,15,1,55,0,0,0,13,71,1,2,0,71,RIS_0
69,38,2,47,10,0,0,100,-7,7,8,14,1,44,0,2,1,47,82,2,2,1,81,RIS_0
62,179,1,88,26,0,0,100,-7,6,8,33,2,5,0,4,7,101,81,10,2,3,84,RIS_0
65,270,18,113,23,1,0,94,-8,6,6,11,0,30,16,0,0,86,42,5,2,2,88,RIS_1
73,283,22,90,39,0,0,96,-7,6,6,66,0,50,0,1,1,88,64,10,5,6,88,RIS_0
76,228,-1,68,38,0,0,100,-7,7,8,49,6,28,19,0,0,-2,104,5,3,0,33,RIS_1
72,124,13,25,14,0,0,100,-7,7,8,8,1,4,0,0,0,92,-9,6,1,4,100,RIS_0
67,97,10,67,8,1,0,80,10,4,6,20,0,49,19,0,0,86,79,3,2,1,99,RIS_0
54,178,10,89,13,0,0,94,7,6,6,13,1,49,0,1,1,106,74,6,2,2,91,RIS_0
62,217,2,53,43,0,0,96,60,6,6,27,4,32,0,8,8,60,91,8,4,3,90,RIS_0
71,177,19,99,25,0,0,96,-7,6,6,32,0,16,0,3,3,97,-8,5,1,3,68,RIS_0
68,65,1,43,11,0,0,100,-7,6,8,11,3,14,0,1,1,55,-8,4,1,1,80,RIS_0
67,92,10,19,4,0,0,100,-7,6,8,10,1,42,0,3,2,102,90,2,2,1,100,RIS_0
72,188,9,106,12,1,1,87,18,6,2,16,0,25,0,1,1,2,-9,0,1,0,34,RIS_0
65,71,2,13,20,0,0,100,-7,7,8,13,6,58,0,2,2,62,94,4,5,1,90,RIS_0
73,246,9,100,14,0,0,86,3,4,6,19,0,38,0,0,0,29,65,2,2,0,24,RIS_0
67,170,2,66,38,0,0,100,-7,7,8,35,3,29,0,1,1,25,-7,9,1,2,48,RIS_1
67,219,2,70,16,1,0,83,3,4,6,24,1,50,0,4,4,7,84,1,2,0,69,RIS_0
78,392,13,138,33,0,0,100,-7,7,8,26,0,22,19,0,0,46,65,5,2,2,66,RIS_1
75,162,1,70,40,0,0,95,11,6,6,26,7,25,0,4,3,13,89,4,2,0,46,RIS_0
75,216,9,69,7,0,1,100,-7,7,8,11,1,57,0,1,0,90,91,3,2,1,99,RIS_1
84,434,12,117,26,0,0,100,-7,7,8,12,0,22,21,0,0,5,-8,3,1,0,79,RIS_1
55,93,3,62,20,0,0,92,2,4,6,26,4,57,0,1,1,63,81,6,4,3,90,RIS_0
76,235,1,61,40,1,1,97,12,6,5,65,3,35,8,0,0,12,76,5,4,0,53,RIS_1
84,160,13,91,22,0,0,96,9,6,6,24,1,9,0,0,0,9,-7,2,1,0,35,RIS_1
55,138,19,73,15,4,1,48,9,4,2,12,0,49,0,1,1,96,75,2,2,1,100,RIS_0
85,230,1,99,8,0,0,95,13,6,6,13,1,42,0,4,4,5,95,0,2,0,34,RIS_0
57,125,13,107,20,2,1,88,18,6,2,24,0,56,0,5,4,90,64,6,4,2,100,RIS_0
79,85,18,58,12,0,0,100,-7,7,8,12,0,61,0,0,0,65,71,1,2,0,100,RIS_0
56,131,17,87,11,2,1,77,3,4,5,12,1,13,0,0,0,104,-8,4,1,1,100,RIS_0
62,50,3,22,24,0,0,91,11,4,6,21,4,24,0,0,0,46,95,4,2,1,54,RIS_0
54,214,17,71,8,1,0,50,2,4,5,11,0,65,0,1,1,-9,83,1,2,-8,45,RIS_0
70,158,2,82,28,3,2,92,61,6,2,32,3,47,0,5,1,15,88,5,4,1,70,RIS_0
79,188,11,92,17,0,0,100,-7,7,8,23,1,40,0,0,0,56,55,3,3,1,82,RIS_1
76,32,25,95,4,1,1,100,-7,7,8,7,0,84,-8,0,0,-9,-9,-8,1,-8,99,RIS_0
63,146,9,50,15,2,2,84,18,6,5,20,1,37,0,0,0,81,63,2,4,1,99,RIS_0
71,46,6,55,11,0,0,100,-7,7,8,20,2,28,0,0,0,108,95,5,2,3,100,RIS_0
70,127,13,43,10,0,0,100,-7,6,8,14,1,66,0,3,3,2,78,1,4,-8,100,RIS_0
91,146,8,78,22,0,0,100,-7,7,8,8,1,57,18,0,0,2,68,1,3,0,28,RIS_1
67,223,13,43,5,0,0,100,-6,7,8,2,1,57,0,4,4,17,92,1,2,0,99,RIS_0
70,135,7,98,17,0,0,93,21,6,6,17,1,6,0,0,0,30,-7,4,1,1,42,RIS_0
80,146,4,62,8,0,0,100,-7,7,6,12,1,43,0,0,0,3,90,1,2,0,37,RIS_0
72,141,8,67,13,1,1,100,-7,6,8,15,1,86,0,0,0,-5,72,1,3,-8,100,RIS_0
72,114,9,41,8,0,0,100,-7,7,8,12,0,49,0,0,0,47,75,1,2,0,98,RIS_0
84,331,11,103,20,0,0,100,-7,7,8,20,0,36,0,0,0,-7,63,2,3,0,34,RIS_1
63,23,8,90,14,0,1,100,-7,7,8,20,1,17,0,1,1,75,-7,5,1,4,99,RIS_0
86,457,2,111,24,0,0,100,-6,7,8,22,1,33,0,2,2,5,-8,2,2,0,33,RIS_1
72,124,2,31,19,0,0,95,19,6,6,22,6,16,0,2,2,17,-9,4,1,0,23,RIS_0
64,370,2,65,32,0,0,95,4,4,6,58,5,14,0,2,2,74,66,8,4,5,71,RIS_0
69,392,36,138,13,1,1,92,39,6,2,20,0,17,0,1,0,60,-7,5,1,1,77,RIS_1
61,264,10,86,12,1,0,91,24,6,6,10,1,29,0,0,0,89,-9,4,2,2,100,RIS_0
72,98,4,59,16,0,0,100,-7,7,8,10,1,67,0,3,3,15,74,0,4,0,100,RIS_0
