Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
31,EMP_1,GRA_0,643589,5,1,FRE_0,EVE_0,0
28,EMP_0,GRA_0,1373402,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1200548,5,1,FRE_0,EVE_0,0
30,EMP_1,GRA_1,1234553,3,1,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1074140,6,1,FRE_1,EVE_1,0
29,EMP_1,GRA_0,1079671,3,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1054848,9,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,1315033,6,0,FRE_0,EVE_0,0
28,EMP_0,GRA_1,799684,8,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,999175,3,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,612906,8,1,FRE_0,EVE_0,0
27,EMP_1,GRA_0,570251,9,1,FRE_0,EVE_1,0
28,EMP_1,GRA_1,300000,5,0,FRE_1,EVE_0,0
34,EMP_1,GRA_0,1800000,3,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,300000,3,1,FRE_0,EVE_0,1
31,EMP_0,GRA_0,527127,3,0,FRE_0,EVE_1,0
29,EMP_1,GRA_0,1299063,5,1,FRE_0,EVE_0,0
27,EMP_0,GRA_0,748428,5,0,FRE_0,EVE_0,0
30,EMP_1,GRA_1,734609,5,1,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1120953,7,0,FRE_0,EVE_0,0
28,EMP_0,GRA_1,746903,5,0,FRE_1,EVE_0,1
28,EMP_1,GRA_0,300000,5,0,FRE_1,EVE_0,1
30,EMP_1,GRA_0,997179,9,1,FRE_1,EVE_0,0
34,EMP_1,GRA_0,1794950,4,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1215485,4,0,FRE_0,EVE_0,0
32,EMP_0,GRA_1,1742847,5,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1364527,7,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,495981,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,300000,3,0,FRE_0,EVE_1,0
29,EMP_0,GRA_0,1499385,6,1,FRE_0,EVE_0,0
30,EMP_1,GRA_0,1800000,9,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,732761,2,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1034044,7,1,FRE_0,EVE_0,0
28,EMP_0,GRA_0,1278558,5,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1267412,3,0,FRE_0,EVE_1,0
30,EMP_1,GRA_0,650563,7,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1261528,3,1,FRE_0,EVE_0,0
30,EMP_1,GRA_0,693173,3,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,361825,8,0,FRE_0,EVE_0,1
35,EMP_1,GRA_1,927060,3,1,FRE_1,EVE_0,0
27,EMP_1,GRA_0,1081543,6,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1788228,5,1,FRE_0,EVE_0,1
28,EMP_0,GRA_0,725646,2,0,FRE_0,EVE_1,0
29,EMP_0,GRA_0,719646,3,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,300000,2,1,FRE_0,EVE_1,0
28,EMP_1,GRA_0,935060,6,0,FRE_1,EVE_0,0
35,EMP_1,GRA_0,1530987,5,0,FRE_1,EVE_0,0
35,EMP_0,GRA_0,480997,7,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,914739,2,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,925127,9,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1020707,9,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,1443384,6,0,FRE_1,EVE_0,0
32,EMP_1,GRA_0,648118,8,0,FRE_0,EVE_1,0
30,EMP_1,GRA_0,945677,4,1,FRE_0,EVE_0,0
30,EMP_1,GRA_0,1463853,3,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,332864,5,0,FRE_0,EVE_1,0
30,EMP_0,GRA_0,933256,7,0,FRE_0,EVE_1,1
29,EMP_1,GRA_0,300000,7,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,803717,8,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,935881,6,0,FRE_0,EVE_1,1
29,EMP_0,GRA_0,1085890,3,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1416388,3,1,FRE_0,EVE_1,1
28,EMP_1,GRA_0,300000,3,0,FRE_0,EVE_0,0
31,EMP_0,GRA_1,1321966,6,1,FRE_0,EVE_0,1
31,EMP_1,GRA_0,1699472,3,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,944348,3,0,FRE_1,EVE_0,0
29,EMP_1,GRA_1,992930,9,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,644325,3,1,FRE_0,EVE_1,1
28,EMP_1,GRA_0,1136503,6,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,634855,4,0,FRE_0,EVE_0,1
30,EMP_0,GRA_0,1377348,6,0,FRE_0,EVE_1,0
34,EMP_1,GRA_0,1443436,3,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1029912,6,0,FRE_1,EVE_0,0
30,EMP_1,GRA_0,981268,3,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,774884,3,1,FRE_0,EVE_1,1
28,EMP_1,GRA_0,619661,3,1,FRE_0,EVE_1,0
30,EMP_1,GRA_1,300000,5,0,FRE_0,EVE_0,1
32,EMP_0,GRA_0,918756,3,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,990420,6,0,FRE_0,EVE_1,0
28,EMP_0,GRA_0,1217831,5,1,FRE_0,EVE_0,1
31,EMP_0,GRA_0,1118929,6,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,343397,5,0,FRE_0,EVE_1,1
28,EMP_0,GRA_0,1236022,3,1,FRE_1,EVE_0,0
26,EMP_0,GRA_0,828110,3,1,FRE_0,EVE_0,0
34,EMP_1,GRA_1,818150,7,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0,0
35,EMP_0,GRA_0,947303,5,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,300000,7,0,FRE_1,EVE_0,0
32,EMP_1,GRA_1,1253305,5,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1800000,5,0,FRE_0,EVE_0,1
29,EMP_0,GRA_0,1030169,3,0,FRE_0,EVE_1,0
35,EMP_1,GRA_0,797832,3,0,FRE_0,EVE_0,0
35,EMP_1,GRA_1,1432109,3,1,FRE_1,EVE_0,0
25,EMP_0,GRA_0,1704434,2,0,FRE_1,EVE_1,0
30,EMP_1,GRA_0,848350,7,0,FRE_0,EVE_0,1
30,EMP_1,GRA_0,895995,4,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,822229,5,0,FRE_0,EVE_1,0
31,EMP_0,GRA_1,1330715,3,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1663086,3,0,FRE_0,EVE_1,1
29,EMP_1,GRA_1,838437,7,0,FRE_1,EVE_1,0
28,EMP_1,GRA_0,614228,5,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,615980,8,1,FRE_0,EVE_0,1
35,EMP_1,GRA_1,363394,4,1,FRE_0,EVE_1,0
29,EMP_1,GRA_0,1248191,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1800000,8,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1800000,3,0,FRE_0,EVE_1,1
35,EMP_0,GRA_0,681811,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,300000,4,1,FRE_0,EVE_0,0
28,EMP_0,GRA_1,1551283,7,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,775069,3,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1207168,3,1,FRE_1,EVE_0,0
29,EMP_0,GRA_0,1192161,3,0,FRE_0,EVE_0,0
32,EMP_0,GRA_1,1059660,4,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,1090763,3,0,FRE_0,EVE_0,1
26,EMP_1,GRA_1,628319,4,0,FRE_0,EVE_0,1
27,EMP_0,GRA_0,1463003,4,0,FRE_1,EVE_0,0
35,EMP_1,GRA_0,1517817,7,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,595224,7,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,1577466,5,0,FRE_0,EVE_1,0
29,EMP_0,GRA_0,300000,7,0,FRE_1,EVE_0,0
35,EMP_1,GRA_0,974106,7,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1496593,5,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1447233,9,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1432704,5,0,FRE_1,EVE_0,0
29,EMP_0,GRA_0,398026,6,0,FRE_1,EVE_1,1
28,EMP_1,GRA_0,815560,6,0,FRE_0,EVE_0,0
31,EMP_1,GRA_0,355394,7,0,FRE_1,EVE_0,0
33,EMP_1,GRA_0,300000,7,0,FRE_0,EVE_1,0
32,EMP_1,GRA_0,669749,5,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,874691,5,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,813618,5,1,FRE_0,EVE_0,0
30,EMP_1,GRA_0,468808,5,1,FRE_0,EVE_1,0
25,EMP_1,GRA_0,1242466,5,0,FRE_0,EVE_1,1
32,EMP_0,GRA_0,524873,3,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,627660,4,1,FRE_0,EVE_0,0
30,EMP_1,GRA_1,1393098,3,0,FRE_0,EVE_0,1
31,EMP_1,GRA_0,738620,5,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,300000,5,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,570955,4,1,FRE_0,EVE_0,0
27,EMP_1,GRA_0,770907,5,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1665066,3,0,FRE_0,EVE_1,0
35,EMP_0,GRA_0,383710,9,0,FRE_0,EVE_0,0
31,EMP_0,GRA_0,1419615,6,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,300000,3,0,FRE_1,EVE_0,1
28,EMP_0,GRA_0,989500,6,1,FRE_0,EVE_1,0
29,EMP_1,GRA_1,744950,3,0,FRE_0,EVE_0,1
31,EMP_0,GRA_0,659283,9,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,794920,5,0,FRE_0,EVE_1,0
29,EMP_0,GRA_0,1515714,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1425500,3,1,FRE_1,EVE_0,1
28,EMP_1,GRA_0,1342226,6,0,FRE_0,EVE_0,0
26,EMP_0,GRA_1,1393425,5,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1112677,9,0,FRE_0,EVE_1,1
29,EMP_1,GRA_0,628078,6,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,1189033,7,0,FRE_1,EVE_0,0
29,EMP_0,GRA_0,845364,4,0,FRE_0,EVE_0,1
35,EMP_0,GRA_0,1772221,5,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1282363,6,0,FRE_0,EVE_1,0
28,EMP_1,GRA_1,1043395,3,1,FRE_0,EVE_0,1
28,EMP_1,GRA_1,816289,7,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,797364,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,790430,3,1,FRE_0,EVE_0,1
35,EMP_0,GRA_0,1095562,2,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1335572,6,0,FRE_0,EVE_0,1
30,EMP_0,GRA_0,1513657,8,0,FRE_0,EVE_0,0
30,EMP_0,GRA_0,734521,3,1,FRE_0,EVE_1,0
28,EMP_0,GRA_0,1000986,3,1,FRE_0,EVE_0,1
32,EMP_0,GRA_1,993900,7,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1782878,6,1,FRE_0,EVE_0,0
35,EMP_0,GRA_0,1142345,4,0,FRE_0,EVE_1,0
32,EMP_1,GRA_0,866887,3,1,FRE_0,EVE_0,1
35,EMP_0,GRA_0,322318,7,0,FRE_1,EVE_0,0
27,EMP_1,GRA_0,1448486,6,1,FRE_0,EVE_0,1
34,EMP_1,GRA_1,867205,3,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,821471,5,0,FRE_0,EVE_0,1
31,EMP_1,GRA_0,1657230,6,1,FRE_0,EVE_0,1
30,EMP_1,GRA_0,1047230,5,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,454494,5,0,FRE_1,EVE_1,0
28,EMP_1,GRA_0,340587,4,1,FRE_0,EVE_1,1
29,EMP_1,GRA_0,1800000,3,0,FRE_0,EVE_0,0
31,EMP_1,GRA_1,808363,5,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1800000,3,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,466517,5,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1252013,7,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,1733155,3,0,FRE_1,EVE_0,1
28,EMP_1,GRA_1,1800000,7,1,FRE_0,EVE_0,1
34,EMP_1,GRA_0,717572,3,0,FRE_0,EVE_0,0
30,EMP_0,GRA_0,817838,3,1,FRE_0,EVE_1,0
35,EMP_1,GRA_0,1009988,2,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1229009,5,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,821503,5,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1003673,6,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1125938,7,0,FRE_0,EVE_1,0
28,EMP_0,GRA_0,588224,5,1,FRE_0,EVE_0,0
29,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,0
29,EMP_1,GRA_1,300000,6,0,FRE_1,EVE_0,1
29,EMP_1,GRA_0,300000,5,1,FRE_0,EVE_0,1
29,EMP_0,GRA_1,1541099,7,0,FRE_1,EVE_0,1
30,EMP_1,GRA_0,300000,6,0,FRE_0,EVE_1,1
35,EMP_1,GRA_1,613928,5,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,423458,5,0,FRE_1,EVE_0,0
35,EMP_1,GRA_0,889786,5,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,425937,4,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,1340133,5,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,856813,6,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1282532,2,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,758270,7,0,FRE_1,EVE_1,1
29,EMP_1,GRA_0,1800000,3,0,FRE_0,EVE_1,0
35,EMP_1,GRA_0,1210638,5,1,FRE_0,EVE_0,1
34,EMP_1,GRA_1,1800000,6,1,FRE_0,EVE_1,0
29,EMP_0,GRA_0,1011164,9,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,593238,4,0,FRE_0,EVE_1,0
35,EMP_1,GRA_0,1214878,6,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1488193,4,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,576318,2,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,637023,3,0,FRE_1,EVE_0,0
31,EMP_1,GRA_0,300000,3,0,FRE_0,EVE_0,0
32,EMP_0,GRA_0,596450,4,0,FRE_0,EVE_1,0
29,EMP_0,GRA_0,963548,3,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,300000,3,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1423109,2,0,FRE_1,EVE_0,1
28,EMP_1,GRA_0,1120437,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_1,574203,3,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1391402,4,0,FRE_0,EVE_1,0
32,EMP_1,GRA_0,749131,4,0,FRE_1,EVE_1,1
30,EMP_1,GRA_0,631964,3,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,547756,3,1,FRE_0,EVE_1,1
29,EMP_0,GRA_0,784146,5,1,FRE_0,EVE_1,1
34,EMP_0,GRA_0,1604171,4,0,FRE_0,EVE_0,0
29,EMP_0,GRA_1,1121827,6,0,FRE_0,EVE_0,1
30,EMP_0,GRA_0,466935,3,1,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1166868,6,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1768351,5,0,FRE_0,EVE_1,1
35,EMP_1,GRA_0,933108,4,1,FRE_1,EVE_0,0
29,EMP_0,GRA_0,951094,5,0,FRE_0,EVE_1,0
28,EMP_0,GRA_0,484893,4,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,1247561,3,1,FRE_0,EVE_0,1
27,EMP_1,GRA_1,937605,3,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,1439841,3,1,FRE_0,EVE_0,1
35,EMP_1,GRA_0,674766,7,0,FRE_0,EVE_0,0
31,EMP_1,GRA_0,590374,6,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1599502,3,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,839208,3,0,FRE_0,EVE_1,1
28,EMP_0,GRA_0,855288,4,0,FRE_0,EVE_0,1
31,EMP_1,GRA_1,894148,3,0,FRE_1,EVE_1,0
35,EMP_1,GRA_0,947504,7,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,300000,5,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,751334,4,1,FRE_0,EVE_1,0
28,EMP_1,GRA_0,671051,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,499847,4,1,FRE_0,EVE_0,0
28,EMP_0,GRA_0,547583,6,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1283431,3,0,FRE_0,EVE_0,0
35,EMP_0,GRA_0,1222314,5,0,FRE_1,EVE_1,0
29,EMP_1,GRA_0,1067656,9,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,842942,3,0,FRE_0,EVE_0,0
30,EMP_0,GRA_0,300000,5,1,FRE_0,EVE_0,0
28,EMP_0,GRA_0,1097395,6,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1800000,6,0,FRE_0,EVE_1,0
26,EMP_0,GRA_0,898110,3,1,FRE_0,EVE_1,0
31,EMP_1,GRA_0,918647,9,1,FRE_1,EVE_0,0
29,EMP_1,GRA_0,300000,7,0,FRE_1,EVE_1,1
35,EMP_0,GRA_0,1277921,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_1,765641,6,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,1545684,6,0,FRE_1,EVE_0,0
31,EMP_1,GRA_1,804467,3,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,800869,3,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,1619874,5,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,1642405,3,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,802982,7,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,535322,3,1,FRE_1,EVE_0,1
28,EMP_1,GRA_0,1782583,7,0,FRE_1,EVE_0,0
29,EMP_0,GRA_0,1076521,5,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,720153,4,0,FRE_0,EVE_1,0
28,EMP_0,GRA_0,1002263,5,0,FRE_0,EVE_1,0
30,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_1,0
28,EMP_1,GRA_1,506462,5,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1504562,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,1423061,6,0,FRE_1,EVE_0,0
34,EMP_1,GRA_0,1329837,6,0,FRE_1,EVE_0,0
29,EMP_1,GRA_1,960115,4,1,FRE_0,EVE_0,0
32,EMP_1,GRA_1,1305650,6,0,FRE_0,EVE_0,0
35,EMP_0,GRA_0,1223006,4,0,FRE_0,EVE_0,1
31,EMP_1,GRA_0,1675337,3,0,FRE_0,EVE_1,1
35,EMP_0,GRA_0,523198,2,0,FRE_0,EVE_0,0
29,EMP_1,GRA_1,1635955,3,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,889421,7,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,600140,9,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,867293,5,1,FRE_0,EVE_0,0
28,EMP_0,GRA_0,300000,5,1,FRE_0,EVE_0,0
29,EMP_0,GRA_0,991148,3,0,FRE_0,EVE_1,0
29,EMP_0,GRA_0,368455,2,0,FRE_0,EVE_0,0
31,EMP_1,GRA_0,762527,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,837692,6,0,FRE_0,EVE_1,0
28,EMP_1,GRA_1,1336630,4,1,FRE_0,EVE_0,0
32,EMP_0,GRA_0,312160,3,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,796502,4,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,450506,7,1,FRE_0,EVE_0,0
29,EMP_0,GRA_0,695540,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1595814,4,0,FRE_0,EVE_0,0
25,EMP_0,GRA_1,843970,7,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,338462,3,0,FRE_1,EVE_1,0
27,EMP_1,GRA_0,1360891,4,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,1421091,3,0,FRE_0,EVE_1,0
26,EMP_1,GRA_1,933103,3,0,FRE_0,EVE_1,1
32,EMP_0,GRA_0,1773962,5,1,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1053363,3,1,FRE_0,EVE_0,0
30,EMP_1,GRA_0,349642,7,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,825591,2,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,801837,4,0,FRE_0,EVE_0,1
29,EMP_0,GRA_0,1364566,8,0,FRE_0,EVE_1,0
28,EMP_1,GRA_1,944296,4,0,FRE_0,EVE_0,0
35,EMP_0,GRA_0,764183,6,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1222517,4,0,FRE_1,EVE_0,1
27,EMP_1,GRA_0,879235,4,0,FRE_0,EVE_0,0
31,EMP_1,GRA_0,300000,9,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,300000,5,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1230687,4,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,707531,3,1,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1379755,6,0,FRE_0,EVE_0,0
35,EMP_0,GRA_0,773246,3,1,FRE_1,EVE_1,1
29,EMP_1,GRA_0,455830,4,0,FRE_0,EVE_0,0
29,EMP_1,GRA_1,1281462,5,1,FRE_0,EVE_0,0
34,EMP_1,GRA_0,698541,6,1,FRE_1,EVE_0,0
30,EMP_1,GRA_1,1209792,4,0,FRE_0,EVE_1,0
35,EMP_1,GRA_0,1642546,3,1,FRE_0,EVE_0,1
29,EMP_0,GRA_1,853928,4,1,FRE_0,EVE_0,0
31,EMP_1,GRA_0,300000,6,0,FRE_0,EVE_1,1
29,EMP_1,GRA_1,1084410,5,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1234265,4,1,FRE_0,EVE_0,1
30,EMP_1,GRA_0,790809,2,0,FRE_1,EVE_1,1
26,EMP_1,GRA_0,888826,7,0,FRE_0,EVE_0,1
35,EMP_0,GRA_0,514306,7,0,FRE_0,EVE_1,0
28,EMP_1,GRA_1,775175,3,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,948877,8,0,FRE_0,EVE_0,1
27,EMP_0,GRA_1,1253007,3,0,FRE_0,EVE_0,0
31,EMP_0,GRA_1,1723755,3,1,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1433741,4,0,FRE_0,EVE_1,0
35,EMP_1,GRA_0,830080,4,0,FRE_1,EVE_0,1
28,EMP_1,GRA_0,1654595,3,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1489594,4,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,1243718,7,1,FRE_1,EVE_1,1
28,EMP_1,GRA_0,782507,5,0,FRE_1,EVE_0,0
28,EMP_0,GRA_1,1321692,3,0,FRE_1,EVE_0,0
30,EMP_0,GRA_0,718498,5,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,971305,3,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1145956,3,0,FRE_0,EVE_0,0
31,EMP_1,GRA_0,636008,3,0,FRE_0,EVE_1,0
35,EMP_0,GRA_0,464483,3,0,FRE_0,EVE_1,1
31,EMP_1,GRA_0,1124788,3,0,FRE_1,EVE_0,0
35,EMP_1,GRA_0,1349702,9,0,FRE_0,EVE_0,1
30,EMP_1,GRA_0,507726,5,1,FRE_0,EVE_1,0
35,EMP_1,GRA_0,468272,5,0,FRE_0,EVE_1,1
28,EMP_0,GRA_0,427352,5,0,FRE_0,EVE_0,0
35,EMP_1,GRA_1,1800000,4,1,FRE_0,EVE_1,0
28,EMP_1,GRA_0,1561004,3,0,FRE_0,EVE_0,0
26,EMP_1,GRA_1,733146,7,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,778860,5,0,FRE_0,EVE_0,1
27,EMP_1,GRA_1,1000711,6,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,954886,4,0,FRE_0,EVE_0,0
35,EMP_0,GRA_0,1011775,3,0,FRE_1,EVE_0,0
29,EMP_0,GRA_1,1779323,5,1,FRE_0,EVE_0,1
28,EMP_0,GRA_0,662920,2,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,354990,5,1,FRE_0,EVE_0,0
35,EMP_0,GRA_0,300000,8,0,FRE_0,EVE_0,1
34,EMP_1,GRA_1,1273305,6,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,1047458,4,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,909982,5,0,FRE_0,EVE_0,0
35,EMP_0,GRA_0,1028768,7,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1282945,4,1,FRE_0,EVE_0,1
31,EMP_1,GRA_0,542394,4,0,FRE_1,EVE_1,0
31,EMP_0,GRA_0,949741,3,0,FRE_1,EVE_0,1
29,EMP_1,GRA_1,650974,6,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,899823,3,1,FRE_1,EVE_0,1
27,EMP_1,GRA_0,958973,5,0,FRE_0,EVE_0,1
35,EMP_1,GRA_1,1405771,7,0,FRE_0,EVE_0,0
28,EMP_0,GRA_1,889448,5,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,991639,6,0,FRE_1,EVE_0,1
28,EMP_1,GRA_0,300000,5,0,FRE_0,EVE_1,0
31,EMP_0,GRA_1,1326232,6,0,FRE_0,EVE_1,1
32,EMP_0,GRA_0,445739,6,0,FRE_1,EVE_0,1
28,EMP_1,GRA_0,1120238,5,0,FRE_0,EVE_1,0
27,EMP_1,GRA_0,1521815,7,0,FRE_1,EVE_1,0
31,EMP_0,GRA_0,1330326,3,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,521481,6,1,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1383574,4,1,FRE_1,EVE_0,0
29,EMP_0,GRA_0,720979,4,1,FRE_0,EVE_0,0
30,EMP_1,GRA_0,1296607,3,0,FRE_0,EVE_1,1
35,EMP_1,GRA_0,1163364,3,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,1588125,6,0,FRE_0,EVE_0,0
28,EMP_0,GRA_1,942940,4,1,FRE_0,EVE_0,1
29,EMP_0,GRA_0,1679094,3,0,FRE_0,EVE_1,1
29,EMP_1,GRA_0,425644,5,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,707153,5,0,FRE_1,EVE_1,1
