Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
34,EMP_1,GRA_0,1627228,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1446883,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,518567,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,419463,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,410439,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1175523,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,561754,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,759397,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,462474,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1251052,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1340487,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1064592,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,454757,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,492400,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,347069,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,486509,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1544154,3,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,516269,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,499849,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1308726,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1394099,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1099755,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,495972,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1374805,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,496212,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,322878,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,371876,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,384590,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,740354,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,528646,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,632574,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1197829,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1294826,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,568153,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,361807,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,546795,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,634091,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,620245,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,322285,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1675166,4,0,FRE_1,EVE_1,1
33,EMP_1,GRA_0,1147817,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,477695,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1572828,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,552913,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,564185,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1229324,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1113076,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,338003,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,595512,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1072794,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,1118663,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1410501,4,0,FRE_0,EVE_1,1
26,EMP_1,GRA_0,1488126,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1151131,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,653521,4,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,477333,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1394682,3,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1344772,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,481038,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,488231,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,612526,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,474032,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,349795,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1349649,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1239032,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,408004,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1385486,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,514114,4,0,FRE_0,EVE_0,0
35,EMP_0,GRA_0,414473,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1642562,5,0,FRE_0,EVE_1,1
35,EMP_1,GRA_0,552829,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1086182,5,0,FRE_0,EVE_1,1
31,EMP_0,GRA_0,556949,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,664843,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,332736,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1322132,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1342178,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,534581,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,545181,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1705119,5,0,FRE_1,EVE_1,1
26,EMP_1,GRA_0,577055,5,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1660927,5,0,FRE_0,EVE_1,1
28,EMP_0,GRA_0,343015,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,425843,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,680965,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1305520,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1220074,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1147770,4,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,396630,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,447155,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,752813,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,396378,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,482283,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1227994,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1242756,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1514060,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1413579,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1135534,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,520638,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1141342,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1212218,4,0,FRE_0,EVE_0,1
33,EMP_0,GRA_0,531703,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,437077,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1488903,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,458869,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1588114,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1120449,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1236204,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1407700,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1372017,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1650761,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,657580,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1664654,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,476785,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,852946,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,646547,4,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,400363,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1562459,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,656802,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1041952,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,612722,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1276207,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1072809,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1394217,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,563686,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,412878,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1537935,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1420546,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,531343,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1128583,4,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,1018115,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,323043,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1696840,4,0,FRE_1,EVE_1,1
28,EMP_1,GRA_0,639542,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,563407,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1212874,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,548965,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1312779,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,438415,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,502806,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,634912,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,474861,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1336561,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,574402,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1321016,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,655545,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,566977,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,303628,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,524451,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1468926,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,678517,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1335316,5,0,FRE_1,EVE_1,1
28,EMP_1,GRA_0,436755,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1443256,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,584903,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,514682,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1658390,5,0,FRE_1,EVE_1,1
27,EMP_1,GRA_0,1307432,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1141225,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,546961,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1211776,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1112163,3,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1213537,4,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,509254,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,369896,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,463267,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1204199,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,429410,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,556552,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,436721,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,393889,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1347368,4,0,FRE_0,EVE_1,1
26,EMP_1,GRA_0,605013,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,604517,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,475523,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,610014,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1193863,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,405352,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1293276,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,511092,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,311779,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,515460,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1308475,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1177669,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,437580,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,348634,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1113677,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,622508,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,661333,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,369515,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1579009,5,0,FRE_0,EVE_1,1
25,EMP_1,GRA_0,647000,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1444929,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,494610,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,562026,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,671106,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,687829,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1183093,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,652297,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1100442,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,541946,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,706714,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,485734,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,486533,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,526118,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1069871,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1205760,3,0,FRE_0,EVE_1,1
34,EMP_0,GRA_0,333697,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,643963,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,439188,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,480637,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1303925,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1163131,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,553862,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,604105,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,625123,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,660895,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,401006,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1383523,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,366353,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,422879,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,438342,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1113881,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1325795,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1356113,3,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,399787,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,497947,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,625079,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,555213,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1628575,5,0,FRE_1,EVE_1,1
35,EMP_1,GRA_0,416662,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,641735,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1296401,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,464497,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,601925,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,330966,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1209891,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,679913,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,429067,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,539283,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,538816,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,650466,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1620775,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,444764,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1118442,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,509867,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,505689,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,378604,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1229920,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,663615,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,514723,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,547922,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1274815,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1424753,3,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,430086,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,354963,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,514479,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,445158,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,370200,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,675363,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,470489,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1289725,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,470137,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1099956,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,495896,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,453836,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,664352,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,627699,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1279872,3,0,FRE_0,EVE_1,1
26,EMP_1,GRA_0,461967,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,345357,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1122522,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,503818,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,549569,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,375718,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1008043,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,545335,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1127179,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,469930,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,584825,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1008669,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1090603,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,403018,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,625239,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,486670,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1417971,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1306148,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1422541,4,0,FRE_1,EVE_1,1
26,EMP_1,GRA_0,1055384,5,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,428583,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,836673,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,479744,4,0,FRE_0,EVE_0,0
32,EMP_0,GRA_0,511875,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,543701,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,466588,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,464354,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,431899,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1133555,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,462822,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,412476,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1415398,5,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,1140934,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1406281,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1485699,4,0,FRE_0,EVE_1,1
35,EMP_1,GRA_0,547176,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,596912,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1127889,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1107687,3,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1507008,5,0,FRE_1,EVE_1,1
33,EMP_1,GRA_0,1356888,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,648112,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,496041,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,350074,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1388009,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,464373,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,538701,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,406302,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1584556,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,541588,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,455894,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,529962,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,459572,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,380352,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,432437,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,460166,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,507846,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,400227,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,471321,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,518153,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1235822,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1201864,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,1185039,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,351511,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,654578,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,348584,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,367060,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,540845,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1490650,3,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1405998,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,462086,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,595143,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,467606,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,636575,4,0,FRE_0,EVE_0,0
32,EMP_0,GRA_0,1058476,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,536189,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,575356,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,495977,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,591085,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,342984,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,355600,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1419023,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1358484,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1246916,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,598130,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,552835,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,411371,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,443105,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,558046,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,383367,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1024766,4,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,581544,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,675403,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,522732,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,564117,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1421191,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1423278,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,695798,5,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,603477,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,515268,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,455142,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1110840,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,420664,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,558623,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1430313,3,0,FRE_1,EVE_1,1
28,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,582283,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,406129,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,433507,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1427702,3,0,FRE_1,EVE_1,1
35,EMP_1,GRA_0,1414706,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1570488,3,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,499460,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,607293,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,689039,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,516109,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,600197,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,586169,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1119784,4,0,FRE_0,EVE_0,0
